rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2235,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,19,2000,32,25,2287,25.4,17,16,33,17,0,0,2,0,10.1,10.1,10.8,20.9,135,168,298,0.67,0.63,1.30,0.67,1.30,0.40,0.42,0.82,0.40,0.82,14,11,6,6,2,8,24,33.3,16,8,0,8,14,28,6,0,,,,,,,,,,,,,,,,1324,1613,82.1,17488,4179,814,914,89.1,357,420,85.0,56,105,53.3,16,10.8,8.0,+5.2,68,79,55,2,168,1889,8,144,791,984,122,1889,138,77,55.8,61,44.2,1286,8217,4153,135,106,48,61,33,1579,298,17,52,28,53.8,2.05,1.10,0.33,0.61,16.0,1,0,0,0.19,+6.9,+6.9,0,9,17,9,78,14,11,0,0,0,98,1,12,7.7,128,5.04,96,13,10,6,2,1,32,1.26,26,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2236,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,29,27,2385,26.5,1,3,4,1,0,0,4,0,0.8,0.8,2.1,2.8,91,151,83,0.04,0.11,0.15,0.04,0.15,0.03,0.08,0.11,0.03,0.11,44,26,23,14,7,12,33,36.4,21,26,6,20,47,91,46,3,,,,,,,,,,,,,,,,1687,1983,85.1,27574,8739,820,887,92.4,697,790,88.2,126,207,60.9,3,2.1,2.0,+0.9,33,110,40,13,151,2244,86,541,1119,602,30,2244,56,37,66.1,19,33.9,1462,7224,3972,91,88,10,23,16,1538,83,1,16,4,25.0,0.60,0.15,0.06,0.25,17.8,0,0,0,0.05,+0.2,+0.2,0,42,45,0,67,47,26,1,1,0,162,31,24,56.4,78,2.94,64,4,3,1,6,0,7,0.26,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2237,Leroy Sané,de GER,FW,Manchester City,eng Premier League,23,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,4,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,0.86,0.86,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,6,7,85.7,92,21,3,4,75.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,9,0,0,2,7,1,9,0,0,,0,,7,39,19,2,1,1,0,0,8,4,0,2,0,0.0,15.00,0.00,0.00,,26.5,1,0,0,0.06,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2238,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,15,13,1126,12.5,2,1,3,2,0,0,3,0,0.9,0.9,0.6,1.4,11,52,10,0.16,0.08,0.24,0.16,0.24,0.07,0.05,0.11,0.07,0.11,16,9,12,4,0,11,19,57.9,8,19,7,12,21,37,50,0,,,,,,,,,,,,,,,,584,689,84.8,11342,3730,200,227,88.1,303,341,88.9,70,97,72.2,1,0.6,0.5,+0.4,2,30,2,0,52,831,70,365,437,35,17,831,11,8,72.7,3,27.3,456,2413,1289,11,3,1,7,8,511,10,2,9,3,33.3,0.72,0.24,0.22,0.67,13.0,0,0,0,0.09,+1.1,+1.1,0,11,21,0,0,21,9,0,0,0,66,63,17,78.8,5,0.40,4,0,0,0,1,0,1,0.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2239,Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,11,5,372,4.1,0,1,1,0,0,0,0,0,0.5,0.5,0.5,1.0,13,27,16,0.00,0.24,0.24,0.00,0.24,0.12,0.11,0.23,0.12,0.23,1,0,0,1,0,1,8,12.5,7,3,0,3,1,2,0,0,,,,,,,,,,,,,,,,144,193,74.6,2174,699,78,97,80.4,58,68,85.3,5,11,45.5,1,0.5,0.8,+0.5,8,16,5,0,27,228,0,27,125,78,7,228,9,6,66.7,3,33.3,139,835,426,13,12,1,10,5,172,16,0,6,5,83.3,1.45,1.21,0.00,0.00,20.8,0,0,0,0.08,-0.5,-0.5,0,1,7,0,6,1,0,0,0,0,34,9,4,69.2,13,3.15,11,2,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2240,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,25,25,2175,24.2,0,1,1,0,0,0,8,0,2.0,2.0,1.4,3.4,35,175,23,0.00,0.04,0.04,0.00,0.04,0.08,0.06,0.14,0.08,0.14,84,54,37,42,5,33,74,44.6,41,28,10,18,39,123,49,4,,,,,,,,,,,,,,,,1009,1300,77.6,18230,7122,450,529,85.1,408,489,83.4,133,225,59.1,1,1.4,1.4,-0.4,27,140,20,3,175,1609,94,396,984,252,28,1609,39,30,76.9,9,23.1,933,4534,2363,35,27,2,40,25,997,23,0,22,5,22.7,0.91,0.21,0.00,0.00,19.4,2,0,0,0.09,-2.0,-2.0,0,48,24,1,22,39,54,1,0,0,194,45,23,66.2,65,2.69,54,0,3,2,3,3,5,0.21,3,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2241,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,29,27,2320,25.8,2,1,3,2,0,0,15,1,2.4,2.4,1.1,3.5,13,132,28,0.08,0.04,0.12,0.08,0.12,0.09,0.04,0.14,0.09,0.14,65,34,21,34,10,28,64,43.8,36,33,8,25,35,100,39,1,,,,,,,,,,,,,,,,701,1003,69.9,12073,4436,330,422,78.2,282,371,76.0,76,137,55.5,1,1.1,1.3,-0.1,14,88,12,3,132,1270,54,261,811,217,26,1270,13,8,61.5,5,38.5,495,2063,872,13,15,1,20,13,571,28,2,18,5,27.8,0.70,0.19,0.11,0.40,14.3,0,0,0,0.14,-0.4,-0.4,1,41,41,2,10,35,34,0,0,0,174,80,57,58.4,44,1.71,40,0,0,0,3,1,2,0.08,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2242,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,15,9,910,10.1,3,1,4,2,1,1,1,0,3.3,2.5,0.6,3.1,4,8,44,0.30,0.10,0.40,0.20,0.30,0.33,0.06,0.38,0.25,0.30,6,3,2,3,1,1,2,50.0,1,4,1,3,7,13,14,0,,,,,,,,,,,,,,,,112,173,64.7,1376,199,75,107,70.1,29,42,69.0,1,2,50.0,1,0.6,0.5,+0.4,8,4,2,0,8,294,14,29,138,130,44,293,3,1,33.3,2,66.7,152,479,146,4,2,0,25,12,216,44,3,25,10,40.0,2.47,0.99,0.08,0.20,14.4,0,1,1,0.10,-0.3,-0.5,0,28,22,5,0,7,3,0,0,0,22,55,73,43.0,18,1.78,10,0,0,5,3,0,2,0.20,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2243,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,27,26,2173,24.1,5,4,9,5,0,0,5,0,3.8,3.8,3.2,7.0,96,89,142,0.21,0.17,0.37,0.21,0.37,0.16,0.13,0.29,0.16,0.29,60,28,20,29,11,13,52,25.0,39,39,5,34,23,83,9,0,,,,,,,,,,,,,,,,719,892,80.6,10602,2245,403,458,88.0,201,246,81.7,56,89,62.9,4,3.2,1.7,+0.8,31,53,18,7,89,1228,15,137,677,449,57,1228,64,40,62.5,24,37.5,853,5639,2622,96,69,19,68,56,878,142,5,39,12,30.8,1.62,0.50,0.13,0.42,20.8,0,0,0,0.10,+1.2,+1.2,0,56,52,3,64,23,28,0,0,0,161,13,36,26.5,83,3.44,55,3,6,5,11,3,5,0.21,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2244,Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,27,1991,33,26,2269,25.2,4,3,7,1,3,4,6,0,9.9,6.7,5.6,12.4,80,96,200,0.16,0.12,0.28,0.04,0.16,0.39,0.22,0.62,0.27,0.49,34,20,12,18,4,15,59,25.4,44,21,0,21,11,45,9,0,,,,,,,,,,,,,,,,716,996,71.9,10644,3546,405,472,85.8,220,302,72.8,48,114,42.1,3,5.6,5.6,-2.6,44,80,28,10,96,1322,11,140,559,649,90,1318,86,42,48.8,44,51.2,909,5638,2641,80,47,39,54,46,966,200,4,76,19,25.0,3.01,0.75,0.01,0.05,21.4,7,3,4,0.09,-5.9,-5.7,0,36,75,8,121,11,20,0,0,0,140,11,48,18.6,116,4.60,63,23,12,8,9,1,12,0.48,6,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2245,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,28,28,2505,27.8,1,1,2,1,0,0,1,0,1.6,1.6,1.4,3.0,36,165,16,0.04,0.04,0.07,0.04,0.07,0.06,0.05,0.11,0.06,0.11,91,53,39,43,9,35,79,44.3,44,27,5,22,43,134,36,0,,,,,,,,,,,,,,,,1079,1337,80.7,20446,6391,460,524,87.8,399,458,87.1,176,256,68.8,1,1.4,1.6,-0.4,13,130,9,1,165,1668,64,412,1057,220,23,1668,42,31,73.8,11,26.2,703,3647,1979,36,22,5,33,24,993,16,1,35,11,31.4,1.26,0.40,0.03,0.09,25.3,0,0,0,0.05,-0.6,-0.6,0,20,31,0,12,43,53,1,0,0,196,53,39,57.6,53,1.90,40,1,3,2,4,3,3,0.11,2,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2246,Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,24,5,770,8.6,1,0,1,0,1,1,6,0,3.5,2.7,0.9,3.6,13,16,73,0.12,0.00,0.12,0.00,0.00,0.41,0.10,0.51,0.32,0.42,13,8,3,0,10,1,4,25.0,3,3,0,3,7,20,12,0,,,,,,,,,,,,,,,,178,271,65.7,2405,477,119,159,74.8,42,74,56.8,8,10,80.0,0,0.9,0.6,-0.9,13,13,2,0,16,381,13,24,174,188,49,380,5,4,80.0,1,20.0,203,914,288,13,6,7,33,9,288,73,1,24,5,20.8,2.81,0.58,0.00,0.00,17.2,2,1,1,0.12,-2.5,-2.7,0,24,18,7,7,7,8,0,0,0,28,52,46,53.1,28,3.27,21,0,1,2,4,0,3,0.35,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2247,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,15,7,619,6.9,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.1,17,30,35,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,11,6,6,5,0,6,17,35.3,11,2,1,1,11,22,13,0,,,,,,,,,,,,,,,,360,410,87.8,6656,1390,142,151,94.0,178,199,89.4,36,48,75.0,0,0.1,0.2,-0.1,1,15,5,0,30,469,14,122,255,99,6,469,16,11,68.8,5,31.3,273,1757,925,17,11,2,7,3,304,35,0,2,1,50.0,0.29,0.15,0.00,0.00,26.2,0,0,0,0.03,-0.1,-0.1,0,16,7,1,9,11,6,0,0,0,37,9,3,75.0,7,1.02,3,1,2,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2248,Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,21,16,1546,17.2,1,0,1,1,0,0,3,0,0.7,0.7,0.3,1.0,18,60,11,0.06,0.00,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,35,27,24,8,3,12,23,52.2,11,16,6,10,33,68,64,1,,,,,,,,,,,,,,,,651,755,86.2,11139,4318,281,302,93.0,307,341,90.0,47,82,57.3,0,0.3,0.3,-0.3,6,39,3,0,60,931,96,420,453,65,10,931,6,4,66.7,2,33.3,510,2617,1634,18,18,0,8,3,573,11,1,5,2,40.0,0.29,0.12,0.20,0.50,16.9,0,0,0,0.14,+0.3,+0.3,0,22,23,1,6,33,27,0,1,0,85,27,28,49.1,13,0.76,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2249,Riccardo Saponara,it ITA,"MF,FW",Genoa,it Serie A,27,1991,4,2,168,1.9,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,6,7,9,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.19,0.14,0.19,4,3,2,2,0,0,2,0.0,2,2,1,1,0,4,2,0,,,,,,,,,,,,,,,,59,82,72.0,914,258,27,32,84.4,23,30,76.7,5,13,38.5,0,0.1,0.2,-0.1,2,7,2,2,7,104,4,18,43,44,8,104,6,2,33.3,4,66.7,64,365,251,6,4,2,3,1,73,9,0,5,0,0.0,2.68,0.00,0.00,,16.3,0,0,0,0.05,-0.3,-0.3,0,2,0,0,5,0,3,0,0,0,14,1,0,100.0,8,4.29,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2250,Riccardo Saponara,it ITA,"MF,FW",Lecce,it Serie A,27,1991,13,11,947,10.5,2,4,6,2,0,0,2,0,1.9,1.9,2.5,4.5,58,70,84,0.19,0.38,0.57,0.19,0.57,0.18,0.24,0.43,0.18,0.43,12,8,4,8,0,6,13,46.2,7,2,0,2,5,17,7,0,,,,,,,,,,,,,,,,389,510,76.3,6348,1889,201,236,85.2,133,166,80.1,40,68,58.8,4,2.5,2.3,+1.5,32,41,25,6,70,617,11,81,286,259,44,617,36,20,55.6,16,44.4,435,2869,1582,58,31,22,20,20,490,84,2,26,9,34.6,2.47,0.86,0.08,0.22,19.1,0,0,0,0.08,+0.1,+0.1,0,9,17,3,35,5,8,1,0,0,70,6,2,75.0,61,5.80,48,6,0,4,2,1,7,0.67,5,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2019-2020
2251,Ivan Šaponjić,rs SRB,"DF,FW",Atlético Madrid,es La Liga,21,1997,2,0,6,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,4.07,0.00,4.07,4.07,4.07,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,3,2,3,0,0,,0,,0,0,0,0,0,0,0,0,2,0,0,1,0,0.0,15.00,0.00,0.00,,9.2,0,0,0,0.27,-0.3,-0.3,0,1,0,1,0,0,0,0,0,0,0,1,0,100.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2252,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,27,1992,21,13,1164,12.9,4,3,7,4,0,0,1,0,3.2,3.2,3.9,7.1,41,73,185,0.31,0.23,0.54,0.31,0.54,0.25,0.30,0.55,0.25,0.55,12,7,3,6,3,4,25,16.0,21,19,1,18,10,22,5,0,,,,,,,,,,,,,,,,525,681,77.1,7071,1797,333,367,90.7,140,194,72.2,23,55,41.8,3,3.9,3.8,-0.9,19,49,20,4,73,822,7,62,377,387,66,822,9,5,55.6,4,44.4,509,2412,1374,41,34,11,31,11,655,185,4,33,10,30.3,2.55,0.77,0.12,0.40,16.0,0,0,0,0.10,+0.8,+0.8,0,14,10,6,53,10,7,0,0,0,51,3,9,25.0,40,3.10,29,2,1,6,1,1,4,0.31,2,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2253,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,4,1,179,2.0,1,0,1,1,0,0,1,0,0.3,0.3,0.4,0.7,6,8,7,0.50,0.00,0.50,0.50,0.50,0.17,0.21,0.38,0.17,0.38,8,6,2,5,1,5,6,83.3,1,3,1,2,1,9,5,0,,,,,,,,,,,,,,,,90,128,70.3,1357,451,57,68,83.8,24,36,66.7,6,18,33.3,0,0.4,0.2,-0.4,4,5,2,1,8,162,7,45,84,38,3,162,3,3,100.0,0,0.0,70,486,290,6,3,0,4,1,88,7,1,4,1,25.0,2.01,0.50,0.25,1.00,20.8,0,0,0,0.08,+0.7,+0.7,0,1,1,0,7,1,6,0,0,0,9,4,2,66.7,4,2.01,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2254,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,28,15,1416,15.7,4,2,6,4,0,0,2,0,4.2,4.2,1.5,5.6,17,21,79,0.25,0.13,0.38,0.25,0.38,0.26,0.09,0.36,0.26,0.36,11,6,5,4,2,2,12,16.7,10,17,1,16,14,25,21,0,,,,,,,,,,,,,,,,242,346,69.9,2783,533,170,218,78.0,42,62,67.7,7,13,53.8,2,1.5,1.2,+0.5,12,14,4,2,21,544,25,77,262,210,53,544,30,18,60.0,12,40.0,358,1646,524,17,12,5,52,32,404,79,4,30,13,43.3,1.91,0.83,0.13,0.31,15.2,0,0,0,0.14,-0.2,-0.2,0,22,37,6,7,14,6,0,0,0,45,45,62,42.1,34,2.16,21,0,4,6,2,1,10,0.64,5,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2255,Bouna Sarr,sn SEN,"DF,FW",Marseille,fr Ligue 1,27,1992,27,25,2164,24.0,1,3,4,1,0,0,3,0,2.4,2.4,1.8,4.2,103,93,142,0.04,0.12,0.17,0.04,0.17,0.10,0.08,0.18,0.10,0.18,60,37,30,19,11,30,53,56.6,23,17,1,16,32,92,38,0,,,,,,,,,,,,,,,,1092,1357,80.5,14720,4019,687,760,90.4,302,378,79.9,47,105,44.8,3,1.8,2.1,+1.2,14,53,25,11,93,1677,42,339,810,558,37,1677,86,49,57.0,37,43.0,1057,6562,3342,103,81,12,52,32,1059,142,1,28,4,14.3,1.16,0.17,0.04,0.25,19.5,1,0,0,0.09,-1.4,-1.4,0,23,43,3,100,32,37,1,0,1,142,41,37,52.6,48,2.00,33,2,3,3,5,2,7,0.29,5,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2256,Ismaila Sarr,sn SEN,"FW,MF",Watford,eng Premier League,21,1998,28,22,2028,22.5,5,4,9,5,0,0,1,0,6.1,6.1,4.5,10.6,107,41,200,0.22,0.18,0.40,0.22,0.40,0.27,0.20,0.47,0.27,0.47,11,10,5,2,4,5,23,21.7,18,9,1,8,18,29,10,0,,,,,,,,,,,,,,,,420,594,70.7,5557,1437,264,314,84.1,100,168,59.5,21,41,51.2,4,4.5,3.2,-0.5,25,17,32,14,41,868,11,92,308,490,102,868,96,47,49.0,49,51.0,680,5012,2630,107,72,34,75,56,678,200,5,44,13,29.5,1.95,0.58,0.11,0.38,15.8,0,0,0,0.14,-1.1,-1.1,0,22,47,13,99,18,10,2,0,0,121,19,44,30.2,74,3.28,53,0,3,7,10,1,8,0.36,5,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2257,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,19,16,1454,16.2,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,13,94,2,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.02,0.02,0.02,19,11,13,6,0,9,22,40.9,13,10,4,6,38,57,31,4,,,,,,,,,,,,,,,,1063,1180,90.1,21155,7593,339,364,93.1,594,625,95.0,125,174,71.8,0,0.1,0.3,-0.1,2,65,3,1,94,1313,101,550,705,65,4,1313,3,3,100.0,0,0.0,726,3819,2399,13,9,1,9,4,967,2,1,4,1,25.0,0.25,0.06,0.25,1.00,21.1,0,0,0,0.06,+0.8,+0.8,0,8,10,0,3,38,11,0,0,0,90,13,16,44.8,11,0.68,10,0,0,0,0,1,1,0.06,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2258,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,22,12,1165,12.9,0,2,2,0,0,0,6,0,1.6,1.6,1.2,2.8,7,58,21,0.00,0.15,0.15,0.00,0.15,0.12,0.09,0.21,0.12,0.21,35,18,15,16,4,11,34,32.4,23,13,3,10,15,50,18,0,,,,,,,,,,,,,,,,373,529,70.5,6999,2025,159,212,75.0,161,210,76.7,50,85,58.8,2,1.2,0.8,+0.8,11,36,6,1,58,672,28,159,407,116,30,672,14,9,64.3,5,35.7,269,1259,649,7,6,0,16,6,390,21,0,22,6,27.3,1.70,0.46,0.00,0.00,22.5,2,0,0,0.07,-1.6,-1.6,0,33,8,2,2,15,18,0,0,0,74,93,49,65.5,25,1.93,21,0,0,2,1,1,2,0.15,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2259,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,19,16,1360,15.1,0,2,2,0,0,0,4,0,0.5,0.5,2.1,2.5,42,54,83,0.00,0.13,0.13,0.00,0.13,0.03,0.14,0.17,0.03,0.17,30,17,26,3,1,17,39,43.6,22,8,2,6,23,53,27,1,,,,,,,,,,,,,,,,452,666,67.9,8343,3719,203,236,86.0,174,255,68.2,63,127,49.6,2,2.1,2.8,-0.1,16,26,24,12,54,812,50,263,284,274,16,812,13,3,23.1,10,76.9,402,2545,1377,42,36,4,22,5,433,83,0,16,1,6.3,1.06,0.07,0.00,0.00,25.6,1,0,0,0.03,-0.5,-0.5,0,20,19,0,65,23,17,0,1,0,70,11,13,45.8,30,1.98,23,3,0,1,2,1,2,0.13,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2260,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,19,18,1524,16.9,6,2,8,4,2,2,5,0,2.7,1.1,2.5,3.6,28,126,31,0.35,0.12,0.47,0.24,0.35,0.16,0.15,0.31,0.07,0.22,52,39,16,30,6,25,77,32.5,52,10,0,10,35,87,21,1,,,,,,,,,,,,,,,,707,948,74.6,14559,4907,281,332,84.6,265,331,80.1,147,244,60.2,2,2.5,2.3,-0.5,28,102,12,1,126,1186,29,209,718,278,7,1184,54,33,61.1,21,38.9,635,3591,1860,28,27,1,41,16,731,31,6,29,7,24.1,1.71,0.41,0.14,0.57,28.8,7,2,2,0.04,+3.3,+2.9,0,39,56,0,84,35,39,0,0,0,162,22,13,62.9,69,4.07,39,17,2,1,6,4,8,0.47,4,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
2261,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22,22,1980,22.0,0,0,0,0,0,0,6,0,0.2,0.1,0.0,0.1,5,57,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,22,17,11,10,1,11,18,61.1,7,16,9,7,24,46,91,1,,,,,,,,,,,,,,,,871,1074,81.1,16701,6556,312,347,89.9,437,489,89.4,102,199,51.3,0,0.0,0.2,0.0,2,46,3,0,57,1245,121,574,651,23,7,1245,3,2,66.7,1,33.3,715,3173,1902,5,6,0,4,0,750,0,0,3,2,66.7,0.14,0.09,0.00,0.00,13.1,0,0,0,0.04,-0.2,-0.1,0,15,10,0,0,24,17,0,0,1,97,62,35,63.9,7,0.32,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019-2020
