rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2435,Cristian Tello,es ESP,"FW,MF",Betis,es La Liga,25,1991,32,16,1693,18.8,4,3,7,4,0,0,2,0,2.2,2.2,3.7,6.0,69,46,115,0.21,0.16,0.37,0.21,0.37,0.12,0.20,0.32,0.12,0.32,32,24,12,14,6,7,37,18.9,30,19,0,19,16,48,4,1,,,,,,,,,,,,,,,,549,724,75.8,8029,1725,332,400,83.0,167,223,74.9,32,52,61.5,3,3.7,2.2,-0.7,25,28,17,4,46,885,5,114,413,369,55,885,62,42,67.7,20,32.3,631,3809,2035,69,35,35,29,20,651,115,4,34,17,50.0,1.81,0.90,0.12,0.24,20.8,1,0,0,0.07,+1.8,+1.8,0,14,20,10,22,16,24,0,0,0,108,5,5,50.0,52,2.76,36,1,10,0,3,2,9,0.48,6,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2436,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,25,1992,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,0,0,1,3,33.3,2,1,0,1,4,5,12,1,28,0.76,126,98,79.4,27,9,1,19,51.4,2,2,0,0,0.0,1068,1304,81.9,27867,19433,154,154,100.0,598,613,97.6,313,531,58.9,0,0.0,0.0,0.0,0,1,0,0,0,1363,1217,1358,5,0,0,1363,1,1,100.0,0,0.0,740,3645,2328,0,0,0,0,0,692,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,1,0,0,4,0,0,0,0,59,2,0,100.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,28,2,0,1,0,36.3,0.27,+8.3,+0.22,129,304,42.4,1040,192,17.5,27.5,262,46.6,41.7,404,15,3.7,41,1.11,15.1,2017-2018
2437,Simon Terodde,de GER,FW,Stuttgart,de Bundesliga,29,1988,15,10,955,10.6,2,1,3,2,0,1,2,0,3.5,2.7,1.1,3.7,9,12,59,0.19,0.09,0.28,0.19,0.28,0.33,0.10,0.43,0.25,0.35,9,6,1,7,1,2,5,40.0,3,8,2,6,5,14,8,0,,,,,,,,,,,,,,,,159,235,67.7,2221,322,95,131,72.5,49,75,65.3,7,10,70.0,1,1.1,0.6,-0.1,8,12,0,0,12,327,12,17,153,159,44,326,6,1,16.7,5,83.3,148,563,211,9,6,6,23,15,244,59,2,21,6,28.6,1.98,0.57,0.10,0.33,12.3,0,0,1,0.13,-1.5,-0.7,0,16,24,15,2,5,6,1,0,0,22,50,60,45.5,20,1.88,16,0,0,1,2,1,1,0.09,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2438,Simon Terodde,de GER,FW,Köln,de Bundesliga,29,1988,15,14,1160,12.9,5,0,5,4,1,1,2,0,5.4,4.6,1.1,5.7,6,18,85,0.39,0.00,0.39,0.31,0.31,0.42,0.08,0.50,0.36,0.44,11,9,3,8,0,4,11,36.4,7,3,0,3,4,15,7,0,,,,,,,,,,,,,,,,194,304,63.8,2554,469,119,173,68.8,56,86,65.1,5,10,50.0,0,1.1,1.4,-1.1,15,18,3,0,18,401,8,20,189,193,69,400,9,5,55.6,4,44.4,193,757,275,6,10,3,30,11,311,85,5,21,10,47.6,1.63,0.78,0.19,0.40,12.7,0,1,1,0.22,-0.4,-0.6,0,31,35,15,2,4,9,1,0,0,17,51,68,42.9,28,2.17,22,0,1,1,4,0,2,0.16,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2439,Marco Terrazzino,de GER,"MF,FW",Freiburg,de Bundesliga,26,1991,24,19,1489,16.5,0,1,1,0,0,0,3,0,1.9,1.9,3.0,4.9,26,64,100,0.00,0.06,0.06,0.00,0.06,0.12,0.18,0.30,0.12,0.30,31,24,12,13,6,21,39,53.8,18,16,0,16,9,40,19,0,,,,,,,,,,,,,,,,486,613,79.3,7377,1699,262,314,83.4,164,208,78.8,35,47,74.5,1,3.0,2.7,-2.0,29,47,21,5,64,780,10,98,378,312,40,780,29,8,27.6,21,72.4,419,2221,913,26,37,10,23,30,588,100,0,25,8,32.0,1.51,0.48,0.00,0.00,18.7,2,0,0,0.08,-1.9,-1.9,0,14,17,1,12,9,24,1,0,0,53,17,28,37.8,66,3.98,53,1,2,1,8,1,2,0.12,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2440,Martin Terrier,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20,1997,25,19,1672,18.6,3,3,6,3,0,0,3,0,4.9,4.9,3.4,8.3,46,36,107,0.16,0.16,0.32,0.16,0.32,0.26,0.18,0.45,0.26,0.45,42,30,16,23,3,9,28,32.1,19,11,1,10,14,56,6,0,,,,,,,,,,,,,,,,367,500,73.4,5330,1170,206,252,81.7,109,149,73.2,23,39,59.0,3,3.4,2.1,-0.4,28,18,13,2,36,715,11,81,320,326,70,715,38,19,50.0,19,50.0,423,2742,1329,46,35,19,49,22,517,107,3,50,17,34.0,2.69,0.92,0.06,0.18,18.8,0,0,0,0.10,-1.9,-1.9,0,30,28,8,21,14,30,1,0,0,59,48,52,48.0,58,3.12,39,1,6,5,7,0,6,0.32,3,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2441,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,21,1995,22,16,1608,17.9,1,4,5,1,0,0,3,0,0.7,0.7,2.7,3.4,45,74,86,0.06,0.22,0.28,0.06,0.28,0.04,0.15,0.19,0.04,0.19,37,25,24,10,3,15,26,57.7,11,20,7,13,29,66,52,0,,,,,,,,,,,,,,,,854,1073,79.6,13473,4486,468,518,90.3,284,365,77.8,71,117,60.7,4,2.7,2.1,+1.3,14,45,20,13,74,1270,68,305,677,296,26,1270,25,10,40.0,15,60.0,726,3872,1924,45,30,5,25,21,766,86,1,7,3,42.9,0.39,0.17,0.14,0.33,12.9,0,0,0,0.10,+0.3,+0.3,0,21,20,5,57,29,25,0,0,0,111,20,21,48.8,30,1.68,27,1,0,0,2,0,5,0.28,4,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2442,Cedric Teuchert,de GER,FW,Schalke 04,de Bundesliga,20,1997,4,0,34,0.4,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,5,0,9,0.00,0.00,0.00,0.00,0.00,1.63,0.00,1.63,1.63,1.63,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,7,10,70.0,62,3,7,8,87.5,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,22,0,1,7,15,7,22,1,0,0.0,1,100.0,17,169,97,5,2,4,2,1,17,9,0,5,2,40.0,13.24,5.29,0.00,0.00,15.2,0,0,0,0.12,-0.6,-0.6,0,0,0,0,1,0,0,0,0,0,3,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2443,Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,24,1993,35,35,2950,32.8,22,11,33,19,3,4,7,0,16.7,13.6,12.2,25.7,192,210,325,0.67,0.34,1.01,0.58,0.92,0.51,0.37,0.88,0.41,0.79,44,28,16,20,8,15,46,32.6,31,22,1,21,17,61,20,0,,,,,,,,,,,,,,,,1314,1838,71.5,17574,5783,753,865,87.1,299,435,68.7,92,245,37.6,11,12.2,9.8,-1.2,77,135,58,17,210,2285,26,173,1106,1042,192,2281,171,119,69.6,52,30.4,1731,10684,5495,192,129,76,81,86,1842,325,22,126,47,37.3,3.84,1.43,0.15,0.40,17.9,6,3,4,0.11,+5.3,+5.4,0,26,52,18,203,17,28,1,0,0,150,15,31,32.6,195,5.95,120,11,36,14,13,1,27,0.82,14,1,4,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2444,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,25,24,2165,24.1,0,0,0,0,0,0,6,0,0.4,0.4,0.3,0.7,10,77,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,36,27,23,13,0,11,24,45.8,13,19,15,4,31,67,113,1,,,,,,,,,,,,,,,,913,1115,81.9,18147,6558,325,352,92.3,459,502,91.4,124,237,52.3,0,0.3,0.6,-0.3,4,65,7,0,77,1340,145,631,685,37,8,1340,20,17,85.0,3,15.0,743,4296,2967,10,2,0,12,8,860,4,0,3,0,0.0,0.12,0.00,0.00,,9.3,0,0,0,0.13,-0.4,-0.4,0,25,13,0,2,31,27,0,2,0,133,41,29,58.6,15,0.62,12,2,0,1,0,0,3,0.12,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2445,Cyril Théréau,fr FRA,"FW,MF",Udinese,it Serie A,34,1983,2,2,180,2.0,2,0,2,1,1,1,0,0,0.9,0.1,0.0,0.2,13,7,19,1.00,0.00,1.00,0.50,0.50,0.45,0.02,0.47,0.06,0.08,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,,,,,,,,,,,,,,,,58,74,78.4,730,90,38,46,82.6,14,19,73.7,3,4,75.0,0,0.0,0.1,0.0,1,4,1,0,7,92,3,6,46,41,4,91,7,3,42.9,4,57.1,71,567,272,13,10,3,5,6,82,19,2,2,1,50.0,1.00,0.50,0.50,1.00,29.2,1,1,1,0.06,+1.1,+0.9,0,2,1,2,3,0,1,0,0,0,3,3,4,42.9,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2446,Cyril Théréau,fr FRA,"FW,MF",Fiorentina,it Serie A,34,1983,20,16,1112,12.4,5,2,7,2,3,3,2,0,5.6,3.3,2.3,5.5,44,45,126,0.40,0.16,0.57,0.16,0.32,0.45,0.18,0.64,0.26,0.45,11,6,3,6,2,7,19,36.8,12,13,0,13,8,19,9,0,,,,,,,,,,,,,,,,394,506,77.9,5027,919,252,295,85.4,100,135,74.1,11,24,45.8,2,2.3,1.2,-0.3,22,31,11,2,45,645,17,49,306,297,45,642,35,14,40.0,21,60.0,420,2946,1253,44,40,8,24,29,532,126,5,28,9,32.1,2.27,0.73,0.07,0.22,20.3,0,3,3,0.12,-0.6,-1.3,0,11,20,9,16,8,6,0,0,0,62,43,41,51.2,46,3.71,37,0,2,2,5,0,6,0.48,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2447,Vincent Thill,lu LUX,MF,Metz,fr Ligue 1,17,2000,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14,17,82.4,231,13,5,7,71.4,9,10,90.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,18,0,1,9,8,0,18,0,0,,0,,14,88,36,2,0,0,1,0,14,3,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2448,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,29,1988,28,28,2470,27.4,2,0,2,2,0,0,5,0,1.8,1.8,1.0,2.8,5,60,5,0.07,0.00,0.07,0.07,0.07,0.07,0.04,0.10,0.07,0.10,31,21,16,15,0,14,29,48.3,15,32,19,13,34,65,151,1,,,,,,,,,,,,,,,,967,1196,80.9,19892,8700,323,353,91.5,485,552,87.9,148,269,55.0,0,1.0,0.8,-1.0,5,53,1,0,60,1480,187,785,663,43,27,1480,2,2,100.0,0,0.0,793,3459,2032,5,3,0,13,6,881,5,2,17,6,35.3,0.62,0.22,0.12,0.33,10.4,0,0,0,0.11,+0.2,+0.2,0,27,25,3,1,34,21,0,2,1,125,74,45,62.2,20,0.73,15,0,0,4,1,0,1,0.04,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2449,Adrien Thomasson,fr FRA,"MF,FW",Nantes,fr Ligue 1,23,1993,36,29,2578,28.6,5,3,8,5,0,0,4,0,4.2,4.2,3.2,7.4,60,128,206,0.17,0.10,0.28,0.17,0.28,0.15,0.11,0.26,0.15,0.26,71,52,41,23,7,22,73,30.1,51,58,4,54,18,89,20,0,,,,,,,,,,,,,,,,994,1330,74.7,13939,3726,565,676,83.6,315,405,77.8,47,97,48.5,3,3.2,2.7,-0.2,32,72,20,7,128,1644,21,258,778,626,81,1644,35,21,60.0,14,40.0,914,4247,1988,60,42,7,48,46,1169,206,5,58,16,27.6,2.02,0.56,0.09,0.31,17.5,0,0,0,0.07,+0.8,+0.8,0,28,31,6,55,18,52,1,0,0,203,13,34,27.7,89,3.11,70,1,4,8,6,0,8,0.28,4,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2450,Erik Thommy,de GER,FW,Augsburg,de Bundesliga,22,1994,6,2,167,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,3,7,17,0.00,0.00,0.00,0.00,0.00,0.17,0.33,0.50,0.17,0.50,6,5,1,3,2,3,8,37.5,5,2,0,2,5,11,0,0,,,,,,,,,,,,,,,,52,73,71.2,743,211,28,29,96.6,14,23,60.9,4,13,30.8,0,0.6,0.5,-0.6,3,4,4,1,7,96,0,8,34,56,8,96,3,0,0.0,3,100.0,51,283,108,3,4,2,4,1,66,17,0,5,1,20.0,2.69,0.54,0.00,0.00,20.8,1,0,0,0.06,-0.3,-0.3,0,2,2,1,13,5,5,0,0,0,10,1,0,100.0,7,3.75,7,0,0,0,0,0,1,0.54,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2017-2018
2451,Erik Thommy,de GER,MF,Stuttgart,de Bundesliga,22,1994,14,14,980,10.9,2,4,6,2,0,0,0,0,2.5,2.5,2.7,5.2,27,39,55,0.18,0.37,0.55,0.18,0.55,0.23,0.24,0.48,0.23,0.48,19,11,7,7,5,9,17,52.9,8,17,2,15,9,28,8,1,,,,,,,,,,,,,,,,219,348,62.9,3753,1236,103,131,78.6,85,133,63.9,24,61,39.3,4,2.7,1.4,+1.3,23,20,12,5,39,473,9,62,183,239,16,473,22,7,31.8,15,68.2,246,1280,704,27,14,3,15,12,288,55,2,29,9,31.0,2.66,0.83,0.07,0.22,24.1,9,0,0,0.09,-0.5,-0.5,0,12,21,2,76,9,11,0,0,0,40,10,22,31.3,44,4.04,21,12,1,4,6,0,9,0.83,4,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2452,Marcus Thuram,fr FRA,FW,Guingamp,fr Ligue 1,19,1997,32,20,1929,21.4,3,1,4,3,0,0,2,0,5.7,5.7,2.4,8.1,67,47,173,0.14,0.05,0.19,0.14,0.19,0.26,0.11,0.38,0.26,0.38,20,15,6,10,4,6,25,24.0,19,14,0,14,5,25,12,0,,,,,,,,,,,,,,,,348,520,66.9,4246,1039,193,269,71.7,97,149,65.1,9,16,56.3,1,2.4,1.8,-1.4,23,19,15,1,47,749,10,54,317,393,94,749,80,60,75.0,20,25.0,450,3073,1584,67,38,35,73,43,590,173,3,51,20,39.2,2.38,0.93,0.06,0.15,14.9,0,0,0,0.11,-2.7,-2.7,0,45,39,17,19,5,15,3,0,0,54,61,62,49.6,66,3.08,39,0,12,6,9,0,8,0.37,3,0,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2453,Youri Tielemans,be BEL,MF,Monaco,fr Ligue 1,20,1997,27,18,1569,17.4,0,1,1,0,0,0,1,0,1.3,1.3,1.1,2.4,30,109,60,0.00,0.06,0.06,0.00,0.06,0.07,0.06,0.14,0.07,0.14,47,24,14,28,5,17,55,30.9,38,24,5,19,34,81,20,1,,,,,,,,,,,,,,,,676,848,79.7,11712,3668,325,372,87.4,259,324,79.9,71,103,68.9,1,1.1,1.3,-0.1,17,81,5,0,109,1058,30,156,680,234,27,1058,43,24,55.8,19,44.2,572,2755,1495,30,27,7,19,18,696,60,0,25,12,48.0,1.43,0.69,0.00,0.00,23.5,0,0,0,0.05,-1.3,-1.3,0,34,26,0,24,34,24,0,0,0,119,24,21,53.3,58,3.33,38,3,6,5,5,1,7,0.40,4,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2454,David Timor,es ESP,"MF,DF",Girona,es La Liga,27,1989,17,10,925,10.3,2,0,2,2,0,0,8,0,1.0,1.0,0.2,1.2,5,51,7,0.19,0.00,0.19,0.19,0.19,0.10,0.02,0.12,0.10,0.12,17,10,7,7,3,7,18,38.9,11,10,5,5,20,37,30,1,,,,,,,,,,,,,,,,379,470,80.6,7227,2560,172,192,89.6,136,160,85.0,53,87,60.9,0,0.2,0.2,-0.2,6,45,1,0,51,572,29,170,332,74,3,572,3,1,33.3,2,66.7,273,1037,504,5,5,0,8,8,335,7,2,12,5,41.7,1.17,0.49,0.17,0.40,32.1,3,0,0,0.08,+1.0,+1.0,0,16,10,0,3,20,10,0,0,0,65,22,12,64.7,12,1.17,10,1,0,0,0,1,1,0.10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2455,Jonathan Tinhan,bj BEN,"MF,FW",Troyes,fr Ligue 1,28,1989,5,0,73,0.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,1,1,11,0.00,0.00,0.00,0.00,0.00,0.39,0.05,0.45,0.39,0.45,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,,,,,,,,,,,,,,,,11,22,50.0,111,32,5,9,55.6,3,6,50.0,0,1,0.0,0,0.0,0.0,0.0,1,1,1,0,1,33,1,3,8,23,2,33,2,0,0.0,2,100.0,15,85,12,1,0,0,1,1,24,11,0,1,0,0.0,1.23,0.00,0.00,,9.4,0,0,0,0.32,-0.3,-0.3,0,3,1,0,4,1,0,0,0,0,2,1,11,8.3,2,2.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2456,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,16,14,1247,13.9,0,1,1,0,0,0,4,0,0.4,0.4,0.1,0.5,19,51,24,0.00,0.07,0.07,0.00,0.07,0.03,0.01,0.03,0.03,0.03,15,10,10,4,1,7,14,50.0,7,18,13,5,31,46,50,0,,,,,,,,,,,,,,,,610,744,82.0,12384,4907,227,261,87.0,283,322,87.9,98,151,64.9,1,0.1,0.4,+0.9,2,47,6,3,51,894,73,359,452,92,10,894,33,19,57.6,14,42.4,478,2492,1394,19,15,2,14,7,565,24,0,6,1,16.7,0.43,0.07,0.00,0.00,21.0,0,0,0,0.06,-0.4,-0.4,0,25,14,0,23,31,10,0,2,0,63,26,23,53.1,10,0.72,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2457,Tito,es ESP,DF,Leganés,es La Liga,32,1985,9,6,610,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,21,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,5,5,3,0,6,18,33.3,12,12,5,7,12,20,16,0,,,,,,,,,,,,,,,,215,294,73.1,3192,1487,126,140,90.0,65,95,68.4,14,38,36.8,0,0.0,0.2,0.0,0,13,5,3,21,358,19,127,170,62,3,358,3,1,33.3,2,66.7,148,611,330,10,10,2,5,1,183,17,0,1,0,0.0,0.15,0.00,0.00,,20.6,0,0,0,0.03,0.0,0.0,0,8,6,0,15,12,5,0,0,0,30,5,4,55.6,3,0.44,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2458,Ola Toivonen,se SWE,"FW,MF",Toulouse,fr Ligue 1,31,1986,23,8,800,8.9,0,0,0,0,0,0,2,0,2.1,2.1,0.4,2.6,10,41,38,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.29,0.24,0.29,4,4,1,0,3,0,7,0.0,7,2,0,2,2,6,12,0,,,,,,,,,,,,,,,,231,326,70.9,3712,956,127,170,74.7,71,99,71.7,24,35,68.6,0,0.4,0.8,-0.4,8,31,8,1,41,393,11,35,216,144,27,393,6,5,83.3,1,16.7,230,848,413,10,8,0,12,2,290,38,0,19,4,21.1,2.14,0.45,0.00,0.00,14.9,1,0,0,0.11,-2.1,-2.1,0,27,9,6,3,2,4,1,0,0,27,42,34,55.3,29,3.26,20,0,2,3,3,1,3,0.34,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2459,Karl Toko Ekambi,cm CMR,"FW,MF",Angers,fr Ligue 1,24,1992,37,33,3040,33.8,17,6,23,14,3,3,4,0,17.1,14.7,5.8,20.6,138,76,352,0.50,0.18,0.68,0.41,0.59,0.51,0.17,0.68,0.44,0.61,17,8,2,5,10,5,29,17.2,24,13,0,13,15,32,2,0,,,,,,,,,,,,,,,,720,953,75.6,10382,1690,416,515,80.8,197,257,76.7,50,65,76.9,6,5.8,3.3,+0.2,47,37,30,5,76,1350,2,60,577,736,168,1347,131,66,50.4,65,49.6,1037,6747,3048,138,77,55,106,86,1125,352,17,99,43,43.4,2.93,1.27,0.14,0.33,16.0,1,3,3,0.15,-0.1,-0.7,0,31,35,28,39,15,8,2,0,0,89,28,78,26.4,109,3.23,71,0,22,7,8,1,14,0.41,10,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2460,Hernán Toledo,ar ARG,"FW,MF",Las Palmas,es La Liga,21,1996,15,6,624,6.9,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,29,15,55,0.00,0.14,0.14,0.00,0.14,0.03,0.14,0.16,0.03,0.16,5,5,2,2,1,1,11,9.1,10,2,0,2,5,10,5,0,,,,,,,,,,,,,,,,113,173,65.3,1385,419,77,98,78.6,30,50,60.0,1,5,20.0,1,0.9,0.8,+0.1,6,6,3,1,15,243,2,37,90,124,22,243,48,26,54.2,22,45.8,183,1528,841,29,22,9,17,12,178,55,0,3,1,33.3,0.43,0.14,0.00,0.00,17.0,0,0,0,0.07,-0.2,-0.2,0,8,10,3,20,5,5,1,0,0,34,0,3,0.0,22,3.17,12,0,6,2,2,0,3,0.43,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
2461,Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,22,1994,26,17,1575,17.5,6,4,10,6,0,0,3,0,4.5,4.5,2.9,7.4,30,191,79,0.34,0.23,0.57,0.34,0.57,0.26,0.17,0.43,0.26,0.43,33,22,8,18,7,14,32,43.8,18,13,3,10,16,49,8,0,,,,,,,,,,,,,,,,1148,1281,89.6,21295,6085,482,518,93.1,509,557,91.4,139,158,88.0,4,2.9,3.6,+1.1,19,202,24,1,191,1428,20,140,943,357,43,1428,21,5,23.8,16,76.2,930,4001,1917,30,34,2,12,13,1185,79,6,42,18,42.9,2.40,1.03,0.14,0.33,19.7,0,0,0,0.11,+1.5,+1.5,0,21,39,0,12,16,22,1,0,0,64,20,27,42.6,58,3.41,53,0,1,2,2,0,9,0.53,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2017-2018
