rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2208,Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,1998,35,32,2788,31.0,8,6,14,7,1,1,6,0,6.0,5.2,6.1,11.3,163,93,272,0.26,0.19,0.45,0.23,0.42,0.19,0.20,0.39,0.17,0.36,35,24,16,15,4,17,34,50.0,17,17,2,15,14,49,4,0,,,,,,,,,,,,,,,,550,755,72.8,6944,2339,365,441,82.8,125,183,68.3,18,37,48.6,6,6.1,6.1,-0.1,39,46,46,7,93,1144,4,111,463,610,132,1143,131,62,47.3,69,52.7,871,7386,4274,163,115,56,91,67,907,272,8,53,19,35.8,1.71,0.61,0.13,0.37,17.1,0,1,1,0.10,+2.0,+1.8,0,36,98,10,46,14,24,3,0,0,134,21,37,36.2,113,3.65,63,0,15,10,22,3,18,0.58,10,0,4,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2209,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,35,34,2994,33.3,1,1,2,1,0,0,1,0,1.0,1.0,0.5,1.5,21,140,25,0.03,0.03,0.06,0.03,0.06,0.03,0.02,0.05,0.03,0.05,59,36,38,17,4,31,57,54.4,26,29,12,17,68,127,107,2,,,,,,,,,,,,,,,,1955,2189,89.3,36355,13975,780,832,93.8,963,1033,93.2,203,275,73.8,1,0.5,0.4,+0.5,6,98,5,2,140,2508,180,1105,1310,106,6,2508,16,9,56.3,7,43.8,1228,5855,3459,21,11,1,23,11,1736,25,1,9,1,11.1,0.27,0.03,0.11,1.00,21.1,3,0,0,0.11,0.0,0.0,0,31,30,0,10,68,36,0,1,1,194,53,33,61.6,18,0.54,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2210,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,4,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,5,3,0,5,0,0,1,0.0,1,0,0,0,1,6,0,0,,,,,,,,,,,,,,,,71,93,76.3,1203,327,35,40,87.5,29,31,93.5,6,14,42.9,0,0.0,0.2,0.0,1,12,3,0,12,101,1,12,71,18,1,101,0,0,,0,,69,273,139,0,3,0,3,1,77,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,2,2,0,3,1,3,0,0,0,10,0,2,0.0,2,1.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2211,Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,1987,5,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,23,25,92.0,312,33,17,17,100.0,6,6,100.0,0,1,0.0,0,0.0,0.0,0.0,0,3,0,0,3,34,0,2,13,19,1,34,3,1,33.3,2,66.7,29,202,74,2,2,0,3,3,30,9,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,3,0,2,0,0,1,0,0,2,1,0,100.0,1,1.64,0,0,0,0,1,0,1,1.64,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2212,Marco Sau,it ITA,"FW,MF",Cagliari,it Serie A,30,1987,14,5,558,6.2,1,0,1,1,0,0,4,0,1.1,1.1,0.4,1.5,17,10,40,0.16,0.00,0.16,0.16,0.16,0.18,0.06,0.24,0.18,0.24,4,2,0,2,2,0,3,0.0,3,5,0,5,1,5,4,0,,,,,,,,,,,,,,,,127,152,83.6,1612,138,78,84,92.9,33,41,80.5,4,6,66.7,0,0.4,0.6,-0.4,7,4,4,0,10,219,5,26,81,115,37,219,13,5,38.5,8,61.5,161,1047,369,17,7,4,21,13,174,40,1,9,2,22.2,1.45,0.32,0.11,0.50,13.1,0,0,0,0.13,-0.1,-0.1,0,9,7,4,10,1,2,0,0,0,13,1,11,8.3,16,2.58,12,1,0,1,2,0,2,0.32,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2213,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,32,32,2864,31.8,6,14,20,2,4,4,6,1,5.6,2.4,10.4,12.8,61,244,41,0.19,0.44,0.63,0.06,0.50,0.17,0.33,0.50,0.08,0.40,95,58,35,52,8,43,116,37.1,73,32,15,17,64,159,53,2,,,,,,,,,,,,,,,,1235,1885,65.5,27457,11142,422,529,79.8,461,625,73.8,312,622,50.2,14,10.4,7.4,+3.6,85,200,23,5,244,2336,82,470,1308,610,20,2332,118,79,66.9,39,33.1,1206,7164,3911,61,53,8,65,43,1274,41,6,63,17,27.0,1.98,0.53,0.03,0.12,29.4,17,4,4,0.04,+0.4,-0.4,0,51,96,0,256,64,58,0,0,0,325,44,46,48.9,156,4.90,71,64,7,5,6,3,21,0.66,9,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2214,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,18,17,1398,15.5,0,2,2,0,0,0,5,1,0.7,0.7,0.7,1.4,3,40,3,0.00,0.13,0.13,0.00,0.13,0.04,0.04,0.09,0.04,0.09,11,10,9,2,0,7,12,58.3,5,13,9,4,22,33,67,0,,,,,,,,,,,,,,,,446,549,81.2,9053,3359,161,171,94.2,202,230,87.8,75,129,58.1,2,0.7,0.2,+1.3,3,41,2,0,40,687,81,306,359,25,14,687,1,1,100.0,0,0.0,331,1434,856,3,4,0,8,0,392,3,0,7,0,0.0,0.45,0.00,0.00,,9.0,0,0,0,0.10,-0.7,-0.7,1,15,6,0,1,22,10,0,0,0,65,35,24,59.3,8,0.52,5,0,0,2,1,0,2,0.13,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2215,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,24,22,1999,22.2,4,1,5,4,0,0,12,0,1.9,1.9,0.7,2.6,26,72,8,0.18,0.05,0.23,0.18,0.23,0.08,0.03,0.12,0.08,0.12,60,39,37,19,4,24,50,48.0,26,40,16,24,67,127,145,2,,,,,,,,,,,,,,,,687,1025,67.0,15962,6758,223,268,83.2,287,354,81.1,167,360,46.4,1,0.7,0.5,+0.3,11,80,9,2,72,1401,161,670,651,104,26,1401,22,14,63.6,8,36.4,642,3633,2391,26,24,4,11,10,754,8,4,25,7,28.0,1.13,0.32,0.16,0.57,18.7,1,0,0,0.07,+2.1,+2.1,0,28,19,1,17,67,39,0,1,0,113,62,63,49.6,32,1.44,29,0,2,1,0,0,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2216,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,4,2,143,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,8,6,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,3,0,3,0,0,2,3,66.7,1,1,0,1,2,5,8,0,,,,,,,,,,,,,,,,61,92,66.3,1075,552,27,38,71.1,27,39,69.2,6,12,50.0,0,0.1,0.2,-0.1,2,3,4,1,8,120,13,46,47,29,4,120,6,0,0.0,6,100.0,55,506,258,6,8,0,1,0,58,6,0,2,1,50.0,1.26,0.63,0.00,0.00,24.8,0,0,0,0.03,-0.1,-0.1,0,1,1,0,5,2,0,0,0,0,16,5,4,55.6,6,3.75,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2217,Nicolás Schiappacasse,uy URU,"FW,MF",Parma,it Serie A,19,1999,3,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,10,15,66.7,87,6,8,11,72.7,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,26,0,1,14,11,1,26,3,2,66.7,1,33.3,14,59,23,0,0,0,2,2,17,4,0,1,0,0.0,1.11,0.00,0.00,,25.0,0,0,0,0.05,0.0,0.0,0,0,3,0,1,0,0,0,0,0,0,0,3,0.0,5,5.56,1,0,2,0,2,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2218,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,28,20,1841,20.5,0,4,4,0,0,0,10,0,0.6,0.6,2.5,3.2,45,125,32,0.00,0.20,0.20,0.00,0.20,0.03,0.12,0.16,0.03,0.16,43,27,18,21,4,13,38,34.2,25,17,5,12,22,65,25,1,,,,,,,,,,,,,,,,1167,1398,83.5,18841,5676,565,613,92.2,462,514,89.9,92,171,53.8,4,2.5,2.5,+1.5,37,86,23,5,125,1559,49,323,908,351,15,1559,14,10,71.4,4,28.6,902,4407,2523,45,37,4,21,19,1101,32,0,14,4,28.6,0.68,0.20,0.00,0.00,22.4,1,0,0,0.05,-0.6,-0.6,0,33,51,1,77,22,27,0,0,0,119,19,10,65.5,74,3.62,50,18,0,1,4,1,8,0.39,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2219,Patrik Schick,cz CZE,"FW,MF",Roma,it Serie A,22,1996,24,15,1314,14.6,3,0,3,3,0,0,4,0,5.4,5.4,1.5,6.9,13,21,90,0.21,0.00,0.21,0.21,0.21,0.37,0.10,0.47,0.37,0.47,11,5,3,5,3,1,19,5.3,18,19,2,17,3,14,15,1,,,,,,,,,,,,,,,,199,272,73.2,2430,429,134,165,81.2,51,70,72.9,2,8,25.0,0,1.5,0.9,-1.5,18,14,3,0,21,452,20,48,184,224,79,452,16,9,56.3,7,43.8,238,1164,383,13,5,10,52,21,333,90,3,34,14,41.2,2.33,0.96,0.09,0.21,11.5,0,0,0,0.16,-2.4,-2.4,0,27,19,9,3,3,5,2,0,0,35,50,58,46.3,34,2.33,23,0,3,6,2,0,5,0.34,1,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2220,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,9,3,258,2.9,1,0,1,1,0,0,1,0,0.7,0.7,0.6,1.3,2,7,24,0.35,0.00,0.35,0.35,0.35,0.23,0.21,0.44,0.23,0.44,3,2,1,2,0,0,1,0.0,1,1,0,1,1,4,3,0,,,,,,,,,,,,,,,,56,78,71.8,668,93,36,44,81.8,14,20,70.0,1,4,25.0,0,0.6,0.7,-0.6,1,3,2,0,7,111,3,6,58,47,14,111,4,2,50.0,2,50.0,62,202,76,2,1,0,14,6,82,24,1,4,1,25.0,1.40,0.35,0.25,1.00,14.9,1,0,0,0.17,+0.3,+0.3,0,1,1,2,1,1,2,0,0,0,6,8,17,32.0,6,2.09,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2221,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,37,37,3260,36.2,1,0,1,1,0,0,5,1,1.1,1.1,0.2,1.3,15,72,5,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,61,36,46,14,1,27,47,57.4,20,69,34,35,70,131,138,4,,,,,,,,,,,,,,,,1288,1555,82.8,26485,8603,399,466,85.6,672,772,87.0,205,284,72.2,0,0.2,0.4,-0.2,2,65,2,0,72,1936,183,1105,779,61,36,1936,2,1,50.0,1,50.0,861,3674,1670,15,5,2,6,4,1060,5,1,13,3,23.1,0.36,0.08,0.08,0.33,11.5,0,0,0,0.09,-0.1,-0.1,1,26,18,0,0,70,36,0,1,0,122,136,108,55.7,15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2222,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,9,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,24,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,22,16,19,2,1,8,12,66.7,4,17,11,6,13,35,26,0,,,,,,,,,,,,,,,,390,450,86.7,8226,2974,95,109,87.2,242,257,94.2,49,73,67.1,0,0.0,0.2,0.0,0,20,1,0,24,548,50,280,259,11,5,548,7,6,85.7,1,14.3,291,1546,876,5,3,0,4,1,364,0,0,2,1,50.0,0.23,0.12,0.00,0.00,8.5,0,0,0,0.09,-0.2,-0.2,0,5,5,0,0,13,16,0,1,0,37,13,12,52.0,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2223,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,4,2,226,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,6,6,6,0,0,2,2,100.0,0,3,1,2,5,11,10,0,,,,,,,,,,,,,,,,80,102,78.4,1682,559,25,28,89.3,40,46,87.0,14,24,58.3,0,0.0,0.0,0.0,0,4,1,0,7,128,15,49,69,11,1,128,1,1,100.0,0,0.0,58,372,199,3,3,1,0,2,69,1,0,1,0,0.0,0.40,0.00,0.00,,31.6,0,0,0,0.03,0.0,0.0,0,4,7,0,0,5,6,0,0,0,17,5,4,55.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2224,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,25,1992,30,18,1670,18.6,4,1,5,4,0,0,1,0,3.2,3.2,1.2,4.4,35,77,95,0.22,0.05,0.27,0.22,0.27,0.17,0.06,0.24,0.17,0.24,41,20,18,18,5,10,27,37.0,17,30,8,22,19,60,27,1,,,,,,,,,,,,,,,,489,658,74.3,7239,2378,286,332,86.1,166,216,76.9,19,48,39.6,1,1.2,1.0,-0.2,16,55,13,3,77,897,34,201,486,229,57,897,40,22,55.0,18,45.0,474,2637,1192,35,17,9,30,24,583,95,4,28,8,28.6,1.51,0.43,0.14,0.50,14.8,0,0,0,0.12,+0.8,+0.8,0,25,14,1,17,19,20,1,0,0,90,53,59,47.3,26,1.40,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2225,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.5,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,14,3,48,1.26,138,90,68.8,15,7,16,10,26.3,5,5,0,0,0.0,857,1248,68.7,29412,21904,60,61,98.4,352,359,98.1,443,822,53.9,0,0.4,0.1,-0.4,1,12,0,0,2,1319,1056,1294,24,1,1,1319,1,1,100.0,0,0.0,655,3565,2438,0,1,1,0,0,529,0,0,1,0,0.0,0.03,0.00,0.00,,9.6,0,0,0,0.06,-0.1,-0.1,0,0,4,0,0,3,1,0,0,0,38,10,1,90.9,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,48,5,0,4,0,40.0,0.26,-8.0,-0.21,282,639,44.1,935,127,44.3,37.7,310,72.6,52.3,534,12,2.2,25,0.66,12.5,2018-2019
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2018-2019
2226,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,9,6,566,6.3,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,19,26,33,0.00,0.16,0.16,0.00,0.16,0.03,0.05,0.08,0.03,0.08,10,5,7,2,1,5,9,55.6,4,7,1,6,9,19,14,0,,,,,,,,,,,,,,,,389,462,84.2,5800,1811,241,263,91.6,128,147,87.1,17,26,65.4,1,0.3,0.3,+0.7,3,27,4,2,26,536,21,108,304,125,7,536,11,4,36.4,7,63.6,278,1506,685,19,11,2,8,4,339,33,0,4,0,0.0,0.64,0.00,0.00,,18.6,0,0,0,0.04,-0.2,-0.2,0,4,12,1,14,9,5,0,0,0,24,10,7,58.8,10,1.59,7,1,0,1,1,0,2,0.32,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2227,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28,28,2520,28.0,3,7,10,3,0,0,1,0,0.8,0.8,3.3,4.1,43,109,87,0.11,0.25,0.36,0.11,0.36,0.03,0.12,0.15,0.03,0.15,44,22,23,19,2,16,28,57.1,12,22,8,14,43,87,70,2,,,,,,,,,,,,,,,,1104,1406,78.5,16871,7832,630,686,91.8,326,422,77.3,93,190,48.9,7,3.3,3.5,+3.7,46,69,31,13,109,1654,83,474,727,471,16,1654,31,16,51.6,15,48.4,704,3609,1951,43,32,3,18,20,815,87,3,17,9,52.9,0.61,0.32,0.18,0.33,27.6,8,0,0,0.05,+2.2,+2.2,0,22,22,2,122,43,22,0,0,1,154,28,26,51.9,84,3.00,52,25,2,1,2,2,11,0.39,8,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2228,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,14,10,834,9.3,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.6,6,47,5,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.06,0.02,0.06,24,16,11,11,2,6,14,42.9,8,16,3,13,15,39,16,0,,,,,,,,,,,,,,,,484,548,88.3,7784,2030,255,274,93.1,154,174,88.5,51,65,78.5,1,0.4,0.6,+0.6,8,43,4,0,47,651,24,155,418,81,3,651,5,2,40.0,3,60.0,399,1361,525,6,5,1,13,7,422,5,0,3,0,0.0,0.32,0.00,0.00,,17.0,0,0,0,0.05,-0.1,-0.1,0,21,7,0,2,15,16,0,0,0,71,19,16,54.3,15,1.62,15,0,0,0,0,0,2,0.22,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2229,Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,de Bundesliga,24,1994,15,11,1004,11.2,1,0,1,1,0,0,3,0,1.2,1.2,1.4,2.6,43,35,49,0.09,0.00,0.09,0.09,0.09,0.11,0.12,0.23,0.11,0.23,26,16,12,13,1,12,29,41.4,17,14,0,14,9,35,12,0,,,,,,,,,,,,,,,,380,479,79.3,5882,1365,209,242,86.4,142,171,83.0,24,38,63.2,0,1.4,1.5,-1.4,13,29,9,3,35,625,12,125,325,188,18,625,27,16,59.3,11,40.7,353,2650,1433,43,37,6,27,22,396,49,1,18,3,16.7,1.61,0.27,0.06,0.33,20.5,0,0,0,0.07,-0.2,-0.2,0,28,10,0,14,9,16,1,1,0,89,5,10,33.3,27,2.42,23,0,1,2,1,0,2,0.18,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2230,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,30,29,2537,28.2,1,5,6,1,0,0,6,0,2.3,2.3,10.5,12.8,166,103,255,0.04,0.18,0.21,0.04,0.21,0.08,0.37,0.45,0.08,0.45,34,20,19,12,3,15,36,41.7,21,32,4,28,24,58,36,0,,,,,,,,,,,,,,,,1170,1565,74.8,18979,6679,624,724,86.2,422,553,76.3,100,172,58.1,5,10.5,10.3,-5.5,61,77,48,26,103,1871,49,399,839,668,97,1871,104,52,50.0,52,50.0,1060,7793,4548,166,82,36,49,22,1208,255,1,30,8,26.7,1.06,0.28,0.03,0.13,18.4,0,0,0,0.08,-1.3,-1.3,0,30,22,9,129,24,20,2,0,0,158,9,19,32.1,114,4.04,91,3,10,4,5,1,11,0.39,9,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2231,André Schürrle,de GER,"FW,MF",Fulham,eng Premier League,27,1990,24,21,1641,18.2,6,0,6,6,0,0,2,0,3.6,3.6,1.9,5.6,46,57,136,0.33,0.00,0.33,0.33,0.33,0.20,0.11,0.31,0.20,0.31,30,19,14,10,6,12,42,28.6,30,16,1,15,8,38,17,1,,,,,,,,,,,,,,,,424,576,73.6,6291,1502,259,301,86.0,123,166,74.1,32,53,60.4,0,1.9,1.5,-1.9,19,28,20,5,57,819,18,119,363,347,43,819,44,19,43.2,25,56.8,442,2865,1127,46,28,7,51,34,573,136,6,55,17,30.9,3.02,0.93,0.11,0.35,22.4,4,0,0,0.07,+2.4,+2.4,0,17,19,11,41,8,19,0,0,0,80,15,18,45.5,44,2.42,36,0,2,4,2,0,2,0.11,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2232,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,27,25,2075,23.1,0,1,1,0,0,0,7,0,0.3,0.3,3.0,3.4,13,117,11,0.00,0.04,0.04,0.00,0.04,0.01,0.13,0.15,0.01,0.15,63,34,30,29,4,34,60,56.7,26,21,5,16,41,104,54,0,,,,,,,,,,,,,,,,924,1207,76.6,15978,5513,415,474,87.6,363,444,81.8,104,216,48.1,1,3.0,2.9,-2.0,41,75,10,0,117,1456,68,310,883,274,5,1456,21,16,76.2,5,23.8,564,2667,1295,13,14,2,13,15,746,11,0,12,1,8.3,0.52,0.04,0.00,0.00,27.3,0,0,0,0.03,-0.3,-0.3,0,46,35,0,112,41,34,0,0,0,133,33,25,56.9,70,3.04,34,28,0,1,3,4,4,0.17,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019
2233,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,33,2970,33.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,2,60,1.82,170,110,68.8,7,12,14,5,15.2,7,7,0,0,0.0,848,1273,66.6,29163,21960,83,83,100.0,346,356,97.2,418,828,50.5,1,0.1,0.1,+0.9,2,10,0,0,0,1367,1086,1363,4,0,0,1367,0,0,,0,,647,4349,2622,0,0,0,3,0,585,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,2,0,0,0,0,0,0,0,41,6,0,100.0,16,0.48,10,5,0,0,1,0,1,0.03,0,1,0,0,0,0,60,7,0,11,0,57.2,0.31,-2.8,-0.09,258,636,40.6,940,142,39.8,36.7,330,79.4,59.4,545,13,2.4,29,0.88,14.8,2018-2019
