rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2004,Milutin Osmajić,me MNE,"FW,MF",Cádiz,es La Liga,22,1999,10,2,257,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,6,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,1,1,0,1,0,0,0,,0,0,0,0,1,2,3,0,,,,,,,,,,,,,,,,25,48,52.1,265,44,15,28,53.6,4,8,50.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,1,85,5,10,39,36,11,85,5,2,40.0,3,60.0,49,195,37,1,2,1,14,3,66,6,0,4,0,0.0,1.40,0.00,0.00,,12.1,0,0,0,0.08,-0.3,-0.3,0,3,7,5,2,1,1,0,0,0,9,12,22,35.3,4,1.40,1,0,1,0,2,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2005,David Ospina,co COL,GK,Napoli,it Serie A,32,1988,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,1,25,0.81,106,82,77.4,19,6,6,13,41.9,1,1,0,0,0.0,816,979,83.4,19414,13796,198,200,99.0,401,407,98.5,211,361,58.4,0,0.0,0.0,0.0,0,11,0,0,0,1035,875,1022,14,0,0,1035,1,1,100.0,0,0.0,671,3454,2433,0,0,0,0,0,560,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,10,0,0,1,0,0,0,0,48,9,2,81.8,6,0.19,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,25,1,0,3,1,27.6,0.26,+3.6,+0.12,73,193,37.8,842,124,20.7,28.6,135,14.1,22.5,353,18,5.1,31,1.00,17.0,2021-2022
2006,Patrick Osterhage,de GER,MF,Bochum,de Bundesliga,21,2000,13,6,599,6.7,0,1,1,0,0,0,2,0,0.3,0.3,0.1,0.4,2,11,19,0.00,0.15,0.15,0.00,0.15,0.05,0.01,0.07,0.05,0.07,9,6,3,5,1,3,7,42.9,4,7,1,6,11,20,8,0,,,,,,,,,,,,,,,,148,197,75.1,2291,517,77,94,81.9,52,59,88.1,12,28,42.9,1,0.1,0.1,+0.9,4,9,2,0,11,274,14,55,146,76,7,274,8,6,75.0,2,25.0,132,614,179,2,6,2,15,13,136,19,0,4,1,25.0,0.60,0.15,0.00,0.00,23.5,0,0,0,0.08,-0.3,-0.3,0,5,7,0,9,11,6,0,0,0,48,14,13,51.9,10,1.57,7,1,0,0,1,1,3,0.47,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2007,Tomáš Ostrák,cz CZE,"MF,FW",Köln,de Bundesliga,21,2000,5,0,31,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,1,3,3,0.00,2.90,2.90,0.00,2.90,0.06,1.69,1.75,0.06,1.75,1,0,0,0,1,1,3,33.3,2,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,10,15,66.7,164,84,3,3,100.0,6,7,85.7,0,1,0.0,1,0.6,0.6,+0.4,2,1,3,2,3,22,0,4,6,12,3,22,2,2,100.0,0,0.0,13,158,33,1,1,0,2,3,15,3,0,2,0,0.0,5.81,0.00,0.00,,16.0,0,0,0,0.01,0.0,0.0,0,1,0,0,3,1,0,0,0,0,3,0,0,,3,8.71,3,0,0,0,0,0,1,2.90,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2008,Otávio,br BRA,MF,Bordeaux,fr Ligue 1,27,1994,16,13,1147,12.7,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,4,49,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,36,23,13,21,2,16,39,41.0,23,9,3,6,18,54,11,0,,,,,,,,,,,,,,,,635,718,88.4,11187,3083,285,305,93.4,258,289,89.3,72,90,80.0,0,0.1,0.5,-0.1,6,44,4,2,49,812,24,199,565,56,1,812,10,6,60.0,4,40.0,499,2114,943,4,8,0,9,3,580,5,0,12,3,25.0,0.94,0.24,0.00,0.00,30.2,0,0,0,0.03,-0.4,-0.4,0,20,10,0,4,18,23,0,0,0,70,5,10,33.3,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2009,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,de Bundesliga,26,1994,7,5,362,4.0,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,18,16,28,0.00,0.25,0.25,0.00,0.25,0.06,0.15,0.21,0.06,0.21,14,10,7,4,3,8,15,53.3,7,11,6,5,4,18,9,0,,,,,,,,,,,,,,,,144,202,71.3,2526,799,68,77,88.3,58,80,72.5,16,30,53.3,1,0.6,0.6,+0.4,3,11,4,2,16,261,18,81,110,72,4,261,8,5,62.5,3,37.5,119,788,425,18,7,1,7,2,145,28,0,4,0,0.0,0.99,0.00,0.00,,19.2,0,0,0,0.06,-0.3,-0.3,0,3,4,1,25,4,10,0,0,0,12,5,4,55.6,6,1.49,4,0,0,1,1,0,1,0.25,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2010,Dango Ouattara,bf BFA,"MF,FW",Lorient,fr Ligue 1,19,2002,25,7,812,9.0,1,2,3,1,0,0,4,0,2.1,2.1,1.4,3.5,18,23,76,0.11,0.22,0.33,0.11,0.33,0.24,0.15,0.39,0.24,0.39,21,15,9,11,1,11,23,47.8,12,10,1,9,14,35,15,1,,,,,,,,,,,,,,,,170,279,60.9,2732,727,85,115,73.9,60,103,58.3,16,29,55.2,2,1.4,1.3,+0.6,8,11,7,0,23,414,18,84,175,161,42,414,20,8,40.0,12,60.0,218,1418,575,18,10,10,19,9,252,76,1,24,8,33.3,2.66,0.89,0.04,0.13,17.5,0,0,0,0.09,-1.1,-1.1,0,21,20,0,18,14,15,0,0,0,47,21,20,51.2,24,2.66,14,0,0,5,4,1,2,0.22,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2011,Remi Oudin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,24,1996,33,20,1737,19.3,4,5,9,4,0,0,6,0,3.0,3.0,3.8,6.8,31,53,96,0.21,0.26,0.47,0.21,0.47,0.16,0.20,0.35,0.16,0.35,34,18,19,13,2,18,32,56.3,14,14,3,11,27,61,21,0,,,,,,,,,,,,,,,,446,694,64.3,8161,2403,208,256,81.3,169,244,69.3,58,132,43.9,5,3.8,2.8,+1.2,21,39,19,4,53,903,33,194,390,328,45,903,30,19,63.3,11,36.7,513,2777,1104,31,21,8,31,14,534,96,4,57,16,28.1,2.95,0.83,0.07,0.25,21.6,2,0,0,0.05,+1.0,+1.0,0,14,14,3,67,27,18,0,0,0,109,17,17,50.0,50,2.59,33,5,6,5,0,1,9,0.47,8,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2012,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,33,1988,21,21,1875,20.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,17,2,39,1.87,91,54,60.4,2,8,11,3,14.3,3,3,0,0,0.0,386,600,64.3,13291,10508,41,41,100.0,147,149,98.7,196,406,48.3,0,0.0,0.1,0.0,0,9,1,0,0,657,557,651,7,0,0,657,0,0,,0,,328,2037,1419,0,0,0,1,1,152,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,13,0,0,1,0,0,1,1,22,13,0,100.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,39,3,1,2,2,29.8,0.30,-7.2,-0.35,131,335,39.1,431,137,48.0,39.7,167,76.6,54.9,319,39,12.2,42,2.02,14.8,2021-2022
2013,Azzedine Ounahi,ma MAR,MF,Angers,fr Ligue 1,21,2000,32,16,1633,18.1,2,1,3,2,0,0,2,0,2.0,2.0,1.5,3.5,50,110,79,0.11,0.06,0.17,0.11,0.17,0.11,0.08,0.19,0.11,0.19,39,22,16,22,1,11,40,27.5,29,19,1,18,26,65,13,0,,,,,,,,,,,,,,,,782,909,86.0,12548,3196,389,430,90.5,307,339,90.6,59,88,67.0,1,1.5,1.4,-0.5,18,81,17,2,110,1143,19,192,669,302,26,1143,56,26,46.4,30,53.6,812,4611,2266,50,46,5,52,33,870,79,2,26,4,15.4,1.43,0.22,0.08,0.50,23.3,0,0,0,0.08,0.0,0.0,0,20,26,1,19,26,22,1,0,0,94,13,16,44.8,47,2.59,36,0,6,1,2,2,4,0.22,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2014,Adam Ounas,dz ALG,"MF,FW",Napoli,it Serie A,24,1996,15,1,326,3.6,0,0,0,0,0,0,1,0,0.7,0.7,0.8,1.5,28,31,44,0.00,0.00,0.00,0.00,0.00,0.19,0.22,0.41,0.19,0.41,6,1,0,3,3,3,7,42.9,4,3,0,3,2,8,3,0,,,,,,,,,,,,,,,,158,204,77.5,2975,828,81,95,85.3,49,63,77.8,25,33,75.8,0,0.8,0.7,-0.8,12,12,11,1,31,268,4,28,99,151,20,268,28,24,85.7,4,14.3,184,1436,774,28,14,12,19,11,212,44,0,13,2,15.4,3.59,0.55,0.00,0.00,18.7,0,0,0,0.05,-0.7,-0.7,0,9,10,0,16,2,1,0,0,0,23,1,3,25.0,29,8.06,18,3,8,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2015,Jesús Owono,gq EQG,GK,Alavés,es La Liga,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,0,,11,23,47.8,513,464,0,0,,2,2,100.0,9,21,42.9,0,0.0,0.0,0.0,0,2,0,0,0,25,21,25,0,0,0,25,0,0,,0,,18,174,124,0,0,0,0,0,4,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0.8,0.19,-0.2,-0.25,9,21,42.9,20,2,90.0,53.3,3,100.0,68.3,8,0,0.0,2,2.00,17.6,2021-2022
2016,Reece Oxford,eng ENG,DF,Augsburg,de Bundesliga,22,1998,30,30,2693,29.9,2,1,3,2,0,0,9,0,2.2,2.2,0.7,2.9,10,41,2,0.07,0.03,0.10,0.07,0.10,0.07,0.02,0.10,0.07,0.10,27,14,16,9,2,15,31,48.4,16,42,33,9,72,99,172,1,,,,,,,,,,,,,,,,931,1173,79.4,19414,6632,278,333,83.5,494,568,87.0,146,235,62.1,1,0.7,0.7,+0.3,3,38,0,0,41,1532,253,919,556,69,35,1532,5,4,80.0,1,20.0,707,3573,1677,10,6,0,17,1,815,2,2,14,4,28.6,0.47,0.13,0.14,0.50,9.2,0,0,0,0.16,-0.2,-0.2,0,28,21,1,0,72,14,0,1,0,167,86,51,62.8,17,0.57,14,0,0,2,1,0,2,0.07,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2017,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",Liverpool,eng Premier League,27,1993,17,9,785,8.7,2,1,3,2,0,0,0,0,1.3,1.3,1.1,2.5,34,61,63,0.23,0.11,0.34,0.23,0.34,0.15,0.13,0.28,0.15,0.28,15,11,2,8,5,3,14,21.4,11,12,2,10,6,21,5,0,,,,,,,,,,,,,,,,316,407,77.6,5588,1406,136,161,84.5,133,157,84.7,36,55,65.5,1,1.1,0.8,-0.1,10,45,16,4,61,508,5,45,238,231,31,508,17,12,70.6,5,29.4,319,1945,1033,34,28,8,16,10,372,63,2,21,3,14.3,2.41,0.34,0.10,0.67,21.5,0,0,0,0.06,+0.7,+0.7,0,10,3,2,26,6,11,0,0,0,33,5,12,29.4,25,2.86,22,0,2,0,1,0,1,0.11,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2018,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,es La Liga,24,1997,22,19,1671,18.6,9,3,12,5,4,5,0,1,9.3,5.4,3.7,9.0,51,46,144,0.48,0.16,0.65,0.27,0.43,0.50,0.20,0.70,0.29,0.49,18,10,7,7,4,7,21,33.3,14,18,2,16,10,28,16,1,,,,,,,,,,,,,,,,416,637,65.3,6526,1670,229,277,82.7,130,182,71.4,38,101,37.6,3,3.7,3.1,-0.7,39,13,21,4,46,830,19,99,289,459,75,825,43,22,51.2,21,48.8,469,2757,1339,51,34,22,37,29,550,144,9,37,12,32.4,1.99,0.65,0.14,0.42,19.0,5,4,5,0.15,-0.3,-0.4,0,14,26,5,110,10,10,0,0,0,86,22,35,38.6,72,3.88,33,17,8,13,1,0,6,0.32,1,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2019,Ambroise Oyongo,cm CMR,DF,Montpellier,fr Ligue 1,30,1991,11,7,659,7.3,1,0,1,1,0,0,5,0,0.3,0.3,0.2,0.5,11,18,26,0.14,0.00,0.14,0.14,0.14,0.03,0.03,0.06,0.03,0.06,13,4,7,4,2,9,15,60.0,6,5,1,4,6,19,17,0,,,,,,,,,,,,,,,,256,357,71.7,3578,1579,145,166,87.3,85,124,68.5,10,38,26.3,0,0.2,0.6,-0.2,2,13,6,2,18,430,29,134,180,119,8,430,4,4,100.0,0,0.0,268,1165,496,11,6,1,11,4,247,26,1,6,3,50.0,0.82,0.41,0.17,0.33,22.8,1,0,0,0.04,+0.7,+0.7,0,7,10,1,23,6,4,0,1,0,32,4,12,25.0,12,1.64,9,0,0,1,2,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2020,Salih Özcan,tr TUR,MF,Köln,de Bundesliga,23,1998,31,26,2312,25.7,2,0,2,2,0,0,5,0,1.9,1.9,1.0,2.9,39,113,47,0.08,0.00,0.08,0.08,0.08,0.08,0.04,0.11,0.08,0.11,42,30,14,23,5,22,51,43.1,29,37,5,32,51,93,35,1,,,,,,,,,,,,,,,,1128,1360,82.9,19294,4884,486,570,85.3,520,590,88.1,97,133,72.9,0,1.0,1.9,-1.0,19,90,12,5,113,1650,54,437,995,241,53,1650,40,25,62.5,15,37.5,837,4263,2007,39,25,3,26,28,941,47,2,27,6,22.2,1.05,0.23,0.07,0.33,16.0,0,0,0,0.07,+0.1,+0.1,0,38,53,1,18,51,30,0,0,0,225,53,43,55.2,54,2.10,41,2,1,4,4,2,6,0.23,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2021,Levin Öztunalı,de GER,MF,Union Berlin,de Bundesliga,25,1996,18,5,572,6.4,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,8,18,37,0.00,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.11,0.18,14,11,6,5,3,7,17,41.2,10,3,0,3,4,18,12,0,,,,,,,,,,,,,,,,117,173,67.6,1949,574,66,81,81.5,33,47,70.2,15,29,51.7,0,0.4,0.4,-0.4,6,8,5,3,18,259,15,54,115,96,14,259,9,4,44.4,5,55.6,123,659,303,8,6,3,24,9,161,37,0,7,2,28.6,1.10,0.31,0.00,0.00,20.7,0,0,0,0.10,-0.7,-0.7,0,15,8,3,12,4,11,0,0,0,40,11,16,40.7,13,2.05,10,0,0,0,3,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2022,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,29,1992,34,34,3053,33.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,18,1,60,1.77,148,85,62.8,8,5,21,5,14.7,8,5,3,0,37.5,649,1032,62.9,25444,21746,73,73,100.0,179,181,98.9,397,775,51.2,0,0.3,0.1,-0.3,2,48,2,0,0,1114,923,1109,5,0,0,1114,0,0,,0,,520,3405,2363,0,0,0,2,0,351,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,2,0,0,0,1,0,0,0,26,4,0,100.0,9,0.27,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,60,5,0,9,0,51.8,0.31,-8.2,-0.24,331,693,47.8,721,85,64.2,44.5,308,74.7,50.6,545,24,4.4,43,1.27,15.7,2021-2022
2023,Jon Pacheco,es ESP,DF,Real Sociedad,es La Liga,20,2001,10,4,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,4,4,2,0,3,3,100.0,0,6,4,2,6,12,18,0,,,,,,,,,,,,,,,,193,230,83.9,3445,1182,75,85,88.2,105,111,94.6,11,28,39.3,0,0.0,0.0,0.0,0,9,1,0,11,272,46,171,98,3,1,272,0,0,,0,,157,960,568,0,0,0,3,0,175,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,3,1,0,0,6,4,0,0,0,18,12,11,52.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2024,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,de Bundesliga,26,1994,18,4,516,5.7,3,0,3,2,1,2,3,0,3.5,1.9,0.2,2.1,7,18,43,0.52,0.00,0.52,0.35,0.35,0.61,0.03,0.63,0.33,0.36,4,2,2,1,1,1,3,33.3,2,2,0,2,1,5,4,0,,,,,,,,,,,,,,,,99,152,65.1,1584,411,58,82,70.7,23,31,74.2,13,25,52.0,0,0.2,0.2,-0.2,6,17,1,0,18,241,6,14,123,106,28,239,22,13,59.1,9,40.9,142,623,236,7,4,0,18,15,180,43,3,27,7,25.9,4.71,1.22,0.07,0.29,19.2,0,1,2,0.07,-0.5,+0.1,0,9,12,3,7,1,2,1,0,0,18,18,17,51.4,14,2.44,9,0,0,1,3,1,1,0.17,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2025,Daniele Padelli,it ITA,GK,Udinese,it Serie A,35,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,8,2.67,21,13,61.9,1,0,2,1,33.3,0,0,0,0,,78,111,70.3,1695,1200,31,31,100.0,29,29,100.0,15,48,31.3,0,0.0,0.0,0.0,0,0,0,0,0,122,114,122,0,0,0,122,0,0,,0,,65,300,190,0,0,0,0,0,55,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8,0,0,0,0,7.0,0.33,-1.0,-0.34,12,42,28.6,89,19,34.8,29.6,22,50.0,40.9,56,1,1.8,2,0.67,13.2,2021-2022
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2021-2022
2026,Simone Pafundi,it ITA,FW,Udinese,it Serie A,15,2006,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,2,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,10,12,83.3,135,44,6,6,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,13,0,2,9,2,0,13,0,0,,0,,11,82,48,2,0,0,0,0,11,2,0,1,1,100.0,3.91,3.91,0.00,0.00,21.5,0,0,0,0.07,-0.1,-0.1,0,1,0,0,0,0,0,0,0,0,2,0,0,,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2027,Vincent Pajot,fr FRA,MF,Metz,fr Ligue 1,30,1990,30,27,2311,25.7,1,0,1,1,0,0,6,1,0.9,0.9,0.4,1.2,12,96,25,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.05,0.03,0.05,86,56,35,47,4,20,46,43.5,26,33,6,27,51,137,38,0,,,,,,,,,,,,,,,,920,1079,85.3,16557,4118,381,425,89.6,407,440,92.5,95,142,66.9,0,0.4,0.4,-0.4,15,79,4,1,96,1372,55,343,899,150,10,1372,19,13,68.4,6,31.6,821,3716,1442,12,25,2,30,7,839,25,1,14,2,14.3,0.55,0.08,0.07,0.50,20.0,0,0,0,0.07,+0.1,+0.1,0,53,40,0,10,51,56,0,1,0,147,22,24,47.8,37,1.44,32,1,0,2,1,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2028,Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,22,1998,23,12,1097,12.2,2,2,4,2,0,0,2,0,0.8,0.8,2.2,2.9,10,77,17,0.16,0.16,0.33,0.16,0.33,0.06,0.18,0.24,0.06,0.24,30,19,12,14,4,15,38,39.5,23,20,1,19,28,58,11,2,,,,,,,,,,,,,,,,677,796,85.1,11225,4122,333,375,88.8,257,289,88.9,61,83,73.5,2,2.2,1.8,-0.2,8,78,9,0,77,921,30,247,561,126,5,921,11,6,54.5,5,45.5,519,2070,966,10,14,2,13,13,624,17,2,10,4,40.0,0.82,0.33,0.20,0.50,30.8,0,0,0,0.08,+1.2,+1.2,0,11,17,0,8,28,19,0,0,0,131,7,7,50.0,26,2.14,24,0,1,0,0,1,4,0.33,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
2029,Helibelton Palacios,co COL,DF,Elche,es La Liga,28,1993,26,22,1931,21.5,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,31,52,49,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,69,38,56,10,3,37,55,67.3,18,21,8,13,18,87,61,0,,,,,,,,,,,,,,,,715,944,75.7,11269,4857,377,427,88.3,267,339,78.8,46,106,43.4,0,0.1,0.3,-0.1,7,46,5,3,52,1164,86,463,512,204,7,1164,35,27,77.1,8,22.9,527,2761,1572,31,26,4,15,10,604,49,0,1,0,0.0,0.05,0.00,0.00,,12.6,0,0,0,0.05,-0.1,-0.1,0,28,30,0,37,18,38,0,1,0,115,25,22,53.2,18,0.84,14,2,1,0,1,0,1,0.05,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022
