rk,player,nation,pos,squad,comp,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg+xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg+xag,per_90_minutes_npxg,per_90_minutes_npxg+xag,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl%,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save%,performance_w,performance_d,performance_l,performance_cs,performance_cs%,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save%,total_cmp,total_att,total_cmp%,total_totdist,total_prgdist,short_cmp,short_att,short_cmp%,medium_cmp,medium_att,medium_cmp%,long_cmp,long_att,long_cmp%,ast,xag,expected_xa,expected_a-xag,kp,1/3,ppa,crspa,prgp,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take-ons_att,take-ons_succ,take-ons_succ%,take-ons_tkld,take-ons_tkld%,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg/sh,expected_g-xg,expected_np:g-xg,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won%,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg+/-,expected_/90,launched_cmp,launched_att,launched_cmp%,passes_att_(gk),passes_thr,passes_launch%,passes_avglen,goal_kicks_att,goal_kicks_launch%,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,season
2161,George Pușcaș,ro ROU,FW,Genoa,it Serie A,27,1996,8,1,191,2.1,0,0,0,0,0,0,0,0,2.1,2.1,0.1,2.2,5,3,17,0.00,0.00,0.00,0.00,0.00,0.98,0.04,1.02,0.98,1.02,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,34,61,55.7,430,67,24,37,64.9,8,14,57.1,0,1,0.0,0,0.1,0.1,-0.1,1,3,1,0,3,92,2,2,45,46,17,92,3,1,33.3,2,66.7,58,319,119,5,5,3,10,6,75,17,0,11,5,45.5,5.18,2.36,0.00,0.00,12.9,0,0,0,0.19,-2.1,-2.1,0,1,0,0,0,0,0,0,0,0,9,12,8,60.0,5,2.37,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2162,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,20,2003,17,13,1190,13.2,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,13,67,1,0.15,0.00,0.15,0.15,0.15,0.08,0.01,0.08,0.08,0.08,25,22,17,7,1,14,20,70.0,6,16,8,8,17,42,39,1,,,,,,,,,,,,,,,,1038,1172,88.6,18672,6199,368,392,93.9,595,633,94.0,61,115,53.0,0,0.1,0.2,-0.1,3,69,1,0,67,1284,92,521,724,46,8,1284,7,4,57.1,3,42.9,894,4943,2497,13,10,0,3,2,952,1,2,6,4,66.7,0.45,0.30,0.33,0.50,10.6,0,0,0,0.17,+1.0,+1.0,0,10,2,0,0,17,22,0,1,0,72,45,22,67.2,13,0.98,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2163,Domingos Quina,pt POR,MF,Udinese,it Serie A,23,1999,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,100.0,13,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2164,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,28,1995,31,30,2651,29.5,5,3,8,5,0,0,8,0,3.5,3.4,4.1,7.4,72,120,106,0.17,0.10,0.27,0.17,0.27,0.12,0.14,0.26,0.11,0.25,58,39,22,30,6,30,45,66.7,15,26,6,20,25,83,34,0,,,,,,,,,,,,,,,,996,1211,82.2,14960,3691,548,620,88.4,361,429,84.1,53,81,65.4,3,4.1,4.0,-1.1,26,103,23,10,120,1525,69,269,829,447,79,1525,54,28,51.9,21,38.9,893,5580,2746,72,59,10,52,19,1027,106,5,38,16,42.1,1.29,0.54,0.13,0.31,16.9,0,0,0,0.09,+1.5,+1.6,0,44,38,6,45,25,39,0,0,0,150,54,40,57.4,64,2.17,54,0,2,4,4,0,5,0.17,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2165,Uroš Račić,rs SRB,MF,Sassuolo,it Serie A,25,1998,22,8,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5,37,11,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.13,0.09,0.13,10,4,6,4,0,0,9,0.0,9,16,7,9,7,17,22,0,,,,,,,,,,,,,,,,322,396,81.3,5773,1601,134,153,87.6,151,169,89.3,29,57,50.9,1,0.3,0.3,+0.7,6,30,4,0,37,481,30,117,284,83,5,481,7,6,85.7,1,14.3,240,1134,493,5,6,0,9,6,310,11,1,17,4,23.5,1.87,0.44,0.06,0.25,24.3,2,0,0,0.05,+0.2,+0.2,0,6,12,0,2,7,4,0,0,0,50,12,13,48.0,17,1.86,13,0,0,3,1,0,3,0.33,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2166,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,27,1996,10,4,374,4.2,3,0,3,3,0,0,1,0,1.7,1.7,0.2,1.9,11,7,24,0.72,0.00,0.72,0.72,0.72,0.41,0.05,0.46,0.41,0.46,1,1,0,0,1,1,3,33.3,2,3,0,3,0,1,0,0,,,,,,,,,,,,,,,,57,89,64.0,838,199,33,46,71.7,16,23,69.6,5,10,50.0,0,0.2,0.3,-0.2,3,4,3,2,7,140,0,9,50,81,15,140,23,10,43.5,11,47.8,92,617,251,11,3,6,15,3,111,24,3,12,5,41.7,2.89,1.20,0.25,0.60,16.6,0,0,0,0.14,+1.3,+1.3,0,1,5,4,11,0,1,0,0,0,13,0,5,0.0,9,2.17,5,0,2,2,0,0,1,0.24,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2167,Nemanja Radonjić,rs SRB,"MF,DF",Mallorca,es La Liga,27,1996,11,4,353,3.9,0,0,0,0,0,0,0,0,1.6,1.6,0.6,2.2,23,12,43,0.00,0.00,0.00,0.00,0.00,0.40,0.16,0.55,0.40,0.55,4,2,1,3,0,1,4,25.0,3,2,0,2,3,7,3,0,,,,,,,,,,,,,,,,78,119,65.5,1304,465,41,55,74.5,25,34,73.5,9,21,42.9,0,0.6,0.7,-0.6,7,9,5,4,12,181,0,18,71,98,19,181,33,21,63.6,11,33.3,110,1035,589,23,8,13,13,5,128,43,0,10,7,70.0,2.55,1.78,0.00,0.00,17.5,0,0,0,0.16,-1.6,-1.6,0,1,5,0,20,3,2,0,0,0,13,3,1,75.0,19,4.84,8,2,6,3,0,0,1,0.25,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2168,Aleksandar Radovanović,rs SRB,DF,Almería,es La Liga,29,1993,9,8,569,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,5,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,8,7,7,1,0,6,6,100.0,0,8,8,0,11,19,48,0,,,,,,,,,,,,,,,,181,197,91.9,3645,1019,49,51,96.1,107,110,97.3,21,30,70.0,0,0.0,0.0,0.0,1,1,0,0,5,279,68,177,100,3,2,279,1,0,0.0,1,100.0,110,401,142,0,0,0,2,0,152,1,0,1,0,0.0,0.16,0.00,0.00,,10.5,0,0,0,0.04,0.0,0.0,0,7,2,0,0,11,7,0,0,0,13,14,9,60.9,2,0.32,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2169,Ionuț Radu,ro ROU,GK,Bournemouth,eng Premier League,26,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,3.50,11,4,36.4,1,0,1,0,0.0,0,0,0,0,,56,68,82.4,1211,583,19,19,100.0,29,30,96.7,8,19,42.1,0,0.0,0.0,0.0,0,0,0,0,0,70,64,70,0,0,0,70,0,0,,0,,51,215,101,0,0,0,0,0,40,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,0,0,3,0,2.9,0.27,-4.1,-2.04,5,15,33.3,57,10,19.3,26.9,11,36.4,29.2,19,2,10.5,0,0.00,9.6,2023-2024
2170,Boris Radunović,rs SRB,GK,Cagliari,it Serie A,27,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,2,12,1.71,27,16,55.6,0,2,5,2,28.6,1,0,0,1,,169,222,76.1,5495,3933,24,24,100.0,68,70,97.1,77,128,60.2,0,0.0,0.0,0.0,0,9,0,0,0,238,202,237,1,0,0,238,0,0,,0,,113,608,366,0,0,0,1,0,86,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,2,0,0,1,0,0,0,0,6,1,1,50.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,12,0,0,1,1,10.1,0.38,-0.9,-0.13,41,91,45.1,156,31,35.9,37.0,66,53.0,43.8,98,6,6.1,4,0.57,11.2,2023-2024
2171,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,24,1999,28,17,1204,13.4,1,0,1,1,0,0,4,0,0.8,0.8,0.8,1.6,15,46,37,0.07,0.00,0.07,0.07,0.07,0.06,0.06,0.12,0.06,0.12,44,31,13,27,4,13,30,43.3,17,27,1,26,11,55,13,0,,,,,,,,,,,,,,,,359,504,71.2,5633,1650,179,223,80.3,132,165,80.0,27,71,38.0,0,0.8,1.1,-0.8,15,41,6,1,46,687,16,109,386,198,12,687,30,12,40.0,14,46.7,399,1621,609,15,12,3,29,22,451,37,1,16,3,18.8,1.20,0.22,0.06,0.33,22.6,0,0,0,0.05,+0.2,+0.2,0,31,34,2,38,11,31,0,0,1,70,9,20,31.0,33,2.47,19,3,1,3,3,4,2,0.15,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2172,Abdellah Raihani,ma MAR,FW,Atlético Madrid,es La Liga,19,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,,0,,1,0,0,0,0,0,1,0,1,1,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2173,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,31,1991,26,25,2195,24.4,3,2,5,3,0,0,6,1,1.4,1.4,2.0,3.4,24,80,4,0.12,0.08,0.21,0.12,0.21,0.06,0.08,0.14,0.06,0.14,30,23,18,12,0,17,23,73.9,6,44,30,14,37,67,104,2,,,,,,,,,,,,,,,,990,1159,85.4,19217,7350,337,384,87.8,544,598,91.0,103,150,68.7,2,2.0,0.8,0.0,8,61,2,0,80,1437,197,743,626,76,41,1437,2,1,50.0,1,50.0,691,4771,2963,24,11,1,10,7,762,4,3,29,9,31.0,1.19,0.37,0.10,0.33,17.3,0,0,0,0.05,+1.6,+1.6,1,32,8,3,2,37,23,0,0,0,107,123,59,67.6,22,0.90,16,0,0,6,0,0,6,0.25,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2174,Luca Raimund,de GER,"FW,MF",Stuttgart,de Bundesliga,18,2005,3,0,30,0.3,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0,1,2,0.00,0.00,0.00,0.00,0.00,2.79,0.00,2.79,2.79,2.79,3,1,2,1,0,0,0,,0,2,0,2,0,3,0,0,,,,,,,,,,,,,,,,16,23,69.6,203,18,11,14,78.6,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,34,0,5,10,20,3,34,0,0,,0,,18,67,27,0,0,0,2,2,21,2,0,2,0,0.0,6.00,0.00,0.00,,7.2,0,0,0,0.55,-0.9,-0.9,0,2,0,0,1,0,1,0,0,0,1,1,1,50.0,3,9.00,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2175,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,27,1995,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,14,0,43,1.19,138,95,71.7,7,15,14,9,25.0,5,4,1,0,20.0,735,1249,58.8,28267,23581,74,74,100.0,251,258,97.3,407,911,44.7,0,0.2,0.1,-0.2,4,50,1,0,0,1325,1084,1304,22,0,0,1325,3,3,100.0,0,0.0,670,3958,2410,0,0,0,1,0,563,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,1,4,0,0,0,1,0,0,0,42,5,2,71.4,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0,43,4,1,4,1,41.8,0.27,-0.2,-0.01,322,795,40.5,946,117,60.9,44.7,300,73.0,54.3,502,33,6.6,28,0.78,13.7,2023-2024
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Sh,G-xG,np:G-xG,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,2023-2024
2176,Jesurun Rak Sakyi,eng ENG,"MF,FW",Crystal Palace,eng Premier League,20,2002,6,0,136,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,7,2,18,0.00,0.00,0.00,0.00,0.00,0.28,0.10,0.38,0.28,0.38,4,1,3,1,0,2,3,66.7,1,2,0,2,3,7,1,0,,,,,,,,,,,,,,,,37,50,74.0,535,79,24,28,85.7,11,16,68.8,2,3,66.7,0,0.2,0.1,-0.2,2,2,0,0,2,77,1,10,19,48,13,77,10,4,40.0,5,50.0,46,252,145,7,3,5,4,3,54,18,0,5,1,20.0,3.31,0.66,0.00,0.00,15.5,0,0,0,0.08,-0.4,-0.4,0,1,5,0,3,3,1,0,0,0,6,2,1,66.7,6,3.97,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2177,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,35,1988,18,16,1425,15.8,2,1,3,2,0,0,6,0,1.3,1.3,3.0,4.3,24,127,52,0.13,0.06,0.19,0.13,0.19,0.08,0.19,0.27,0.08,0.27,30,16,9,12,9,11,19,57.9,8,16,5,11,14,44,12,0,,,,,,,,,,,,,,,,821,1095,75.0,16004,4888,352,406,86.7,302,374,80.7,145,259,56.0,1,3.0,4.1,-2.0,49,111,26,16,127,1251,19,169,685,412,23,1251,20,8,40.0,9,45.0,641,2999,1588,24,21,1,30,5,797,52,2,32,7,21.9,2.02,0.44,0.06,0.29,26.9,3,0,0,0.04,+0.7,+0.7,0,16,19,1,131,14,16,0,0,0,117,12,13,48.0,80,5.05,47,27,1,2,3,0,1,0.06,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2178,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,27,1996,34,34,2970,33.0,1,0,1,1,0,0,13,0,1.0,1.0,0.5,1.6,36,121,14,0.03,0.00,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,68,41,32,29,7,37,96,38.5,59,54,13,41,44,112,44,0,,,,,,,,,,,,,,,,991,1250,79.3,18442,5050,382,452,84.5,466,531,87.8,120,199,60.3,0,0.5,0.7,-0.5,16,103,10,3,121,1588,75,434,957,232,6,1588,40,23,57.5,14,35.0,843,4599,1919,36,31,0,35,25,888,14,1,31,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,0.03,0.0,0.0,0,42,37,0,14,44,41,0,1,0,225,29,27,51.8,55,1.67,43,1,2,6,2,1,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2179,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,22,2001,29,16,1555,17.3,3,5,8,3,0,0,11,2,4.7,4.7,5.7,10.5,59,42,104,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.60,0.27,0.60,12,7,5,6,1,6,26,23.1,20,16,2,14,34,46,10,0,,,,,,,,,,,,,,,,203,340,59.7,3265,1275,109,150,72.7,64,108,59.3,19,43,44.2,5,5.7,2.4,-0.7,26,26,16,2,42,578,11,90,251,263,59,578,74,31,41.9,38,51.4,381,3109,1775,59,41,27,45,33,396,104,3,40,12,30.0,2.32,0.69,0.08,0.25,17.5,1,0,0,0.12,-1.7,-1.7,2,27,24,9,32,34,7,1,0,0,81,5,25,16.7,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2180,Benito Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,28,1995,20,2,384,4.3,1,1,2,1,0,0,0,0,0.4,0.4,0.5,0.9,13,5,46,0.23,0.23,0.47,0.23,0.47,0.09,0.13,0.22,0.09,0.22,5,3,2,3,0,3,6,50.0,3,7,1,6,3,8,0,0,,,,,,,,,,,,,,,,136,196,69.4,1861,488,99,109,90.8,23,37,62.2,8,29,27.6,1,0.5,0.4,+0.5,2,8,5,3,5,245,6,32,106,112,10,245,11,2,18.2,9,81.8,150,963,471,13,8,5,10,3,168,46,1,10,3,30.0,2.34,0.70,0.10,0.33,22.5,1,0,0,0.04,+0.6,+0.6,0,4,4,2,33,3,3,0,0,0,22,2,11,15.4,8,1.87,5,0,1,1,1,0,2,0.47,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2181,Sandro Ramírez,es ESP,FW,Las Palmas,es La Liga,28,1995,27,21,1808,20.1,1,3,4,1,0,1,3,0,3.7,3.0,2.6,5.6,61,54,209,0.05,0.15,0.20,0.05,0.20,0.19,0.13,0.32,0.15,0.28,12,8,4,6,2,6,15,40.0,9,13,1,12,4,16,14,1,,,,,,,,,,,,,,,,516,690,74.8,7912,1872,302,353,85.6,148,178,83.1,47,92,51.1,3,2.6,3.0,+0.4,32,18,25,4,54,901,17,68,328,515,81,900,54,22,40.7,25,46.3,543,3118,1302,61,26,30,65,23,656,209,1,51,18,35.3,2.54,0.90,0.02,0.06,21.7,5,0,1,0.06,-2.7,-2.0,0,20,36,16,89,4,8,1,0,0,60,7,11,38.9,77,3.84,41,17,4,7,6,2,5,0.25,3,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2182,Chris Ramos,es ESP,"FW,MF",Cádiz,es La Liga,26,1997,37,30,2612,29.0,5,1,6,5,0,0,5,0,10.1,10.1,1.7,11.7,31,28,102,0.17,0.03,0.21,0.17,0.21,0.35,0.06,0.40,0.35,0.40,28,15,9,15,4,8,27,29.6,19,23,7,16,9,37,44,0,,,,,,,,,,,,,,,,274,486,56.4,3305,630,181,275,65.8,65,129,50.4,7,16,43.8,1,1.7,1.4,-0.7,14,13,9,1,28,896,51,100,323,479,136,896,69,18,26.1,44,63.8,431,1951,701,31,24,21,95,53,645,102,5,76,27,35.5,2.62,0.93,0.07,0.19,12.0,0,0,0,0.13,-5.1,-5.1,0,61,46,12,12,9,15,2,0,0,60,172,164,51.2,39,1.34,17,0,7,7,7,1,2,0.07,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2183,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,22,2001,29,16,1419,15.8,11,1,12,10,1,1,1,0,10.9,10.2,2.4,12.5,11,29,88,0.70,0.06,0.76,0.63,0.70,0.69,0.15,0.84,0.64,0.79,25,15,4,12,9,6,20,30.0,14,12,2,10,5,30,16,0,,,,,,,,,,,,,,,,304,397,76.6,3651,601,199,245,81.2,67,90,74.4,7,11,63.6,1,2.4,1.6,-1.4,15,18,9,0,29,592,17,76,238,282,93,591,21,8,38.1,11,52.4,432,1766,518,11,10,10,37,16,439,88,11,54,20,37.0,3.42,1.27,0.19,0.50,13.2,0,1,1,0.19,+0.1,-0.2,0,19,22,3,3,5,15,2,0,0,44,30,23,56.6,34,2.16,22,0,1,3,4,4,6,0.38,3,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2184,Sergio Ramos,es ESP,DF,Sevilla,es La Liga,37,1986,28,28,2517,28.0,3,0,3,3,0,0,7,1,1.9,1.9,0.1,2.0,11,81,5,0.11,0.00,0.11,0.11,0.11,0.07,0.00,0.07,0.07,0.07,45,30,32,11,2,27,40,67.5,13,35,30,5,41,86,156,0,,,,,,,,,,,,,,,,1356,1524,89.0,29709,10962,387,420,92.1,712,754,94.4,248,325,76.3,0,0.1,0.4,-0.1,4,103,3,0,81,1870,289,1000,801,85,29,1870,11,6,54.5,3,27.3,994,5262,2701,11,10,3,13,6,1192,5,3,28,11,39.3,1.00,0.39,0.11,0.27,18.9,5,0,0,0.07,+1.1,+1.1,0,27,22,9,2,41,30,0,1,1,143,80,41,66.1,21,0.75,17,0,0,3,1,0,3,0.11,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
2185,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,2,5,0.83,14,9,64.3,5,1,0,2,33.3,0,0,0,0,,131,188,69.7,3303,2420,38,38,100.0,61,62,98.4,32,86,37.2,0,0.0,0.0,0.0,0,4,0,0,2,197,140,186,11,0,0,197,0,0,,0,,137,697,399,0,0,0,1,0,104,0,0,0,0,,0.00,0.00,,,,0,0,0,,0.0,0.0,0,0,1,0,0,0,0,0,0,0,6,0,0,,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,0,0,1,0,3.7,0.26,-1.3,-0.22,19,69,27.5,169,30,34.9,33.3,19,52.6,41.4,46,8,17.4,9,1.50,14.6,2023-2024
2186,Aaron Ramsey,eng ENG,"MF,FW",Burnley,eng Premier League,20,2003,14,5,527,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,8,17,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13,17,14,7,5,5,8,16,50.0,8,11,2,9,1,18,10,0,,,,,,,,,,,,,,,,118,151,78.1,1856,224,71,84,84.5,37,46,80.4,9,10,90.0,0,0.4,0.5,-0.4,1,7,2,0,8,228,15,63,102,65,9,228,10,3,30.0,6,60.0,117,514,168,8,5,4,11,10,142,17,0,6,2,33.3,1.02,0.34,0.00,0.00,16.5,0,0,0,0.06,-0.3,-0.3,0,7,3,1,2,1,14,0,1,0,24,4,5,44.4,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2023-2024
