player,season,nation,age,Matches Played,Avg Mins per Match,Rating,Goals,Assists,Expected Goals,Progressive Passes,Tackles Won,Interceptions,Saves,prev_1_rating,prev_2_rating,rating_change_1yr,rolling_avg_3yr,Goals_per_90,Assists_per_90,Expected Goals_per_90,Progressive Passes_per_90,Tackles Won_per_90,Interceptions_per_90,Saves_per_90,age_squared,pos_DF,pos_FW,pos_GK,pos_MF,next_season_rating
Thomas Foket,2022,Belgium,27,24,1976.0,6.72,0,1,0.1,94,22,33,0,6.72,6.82,-0.10000000000000053,6.753333333333333,0.0,0.04554655870445344,0.004554655870445345,4.281376518218623,1.0020242914979756,1.5030364372469638,0.0,729,True,False,False,False,6.68
Thomas Henry,2021,France,26,33,2115.0,6.84,9,2,6.8,31,4,2,0,,,,6.84,0.3829787234042553,0.0851063829787234,0.2893617021276596,1.319148936170213,0.1702127659574468,0.0851063829787234,0.0,676,False,True,False,False,6.67
Thomas Henry,2022,France,27,16,1030.0,6.67,2,0,1.7,18,3,0,0,6.84,,,6.755,0.17475728155339806,0.0,0.14854368932038833,1.5728155339805825,0.2621359223300971,0.0,0.0,729,False,True,False,False,6.61
Thomas Lemar,2017,France,21,30,2378.0,7.039999999999999,2,8,3.7,182,17,18,0,,,,7.039999999999999,0.07569386038687972,0.3027754415475189,0.1400336417157275,6.888141295206056,0.6433978132884778,0.6812447434819175,0.0,441,False,False,False,True,6.85
Thomas Lemar,2018,France,22,31,1817.0,6.85,3,3,3.0,84,21,22,0,7.039999999999999,,,6.944999999999999,0.14859658778205834,0.14859658778205834,0.14859658778205834,4.1607044578976335,1.0401761144744084,1.089708310401761,0.0,484,False,False,False,True,6.64
Thomas Lemar,2019,France,23,22,925.0,6.64,0,0,0.5,49,8,6,0,6.85,7.039999999999999,-0.1899999999999995,6.843333333333333,0.0,0.0,0.04864864864864865,4.767567567567568,0.7783783783783784,0.5837837837837837,0.0,529,False,False,False,True,7.02
Thomas Lemar,2020,France,24,27,1366.0,7.02,1,3,1.6,78,17,11,0,6.64,6.85,-0.20999999999999996,6.836666666666666,0.06588579795021962,0.19765739385065886,0.1054172767203514,5.13909224011713,1.1200585651537336,0.7247437774524158,0.0,576,False,False,False,True,6.9
Thomas Lemar,2021,France,25,24,1440.0,6.9,4,5,3.4,95,14,8,0,7.02,6.64,0.3799999999999999,6.853333333333333,0.25,0.3125,0.2125,5.9375,0.875,0.5,0.0,625,False,False,False,True,6.84
Thomas Lemar,2022,France,26,27,1252.0,6.84,1,3,0.9,80,18,7,0,6.9,7.02,-0.11999999999999922,6.919999999999999,0.0718849840255591,0.21565495207667731,0.06469648562300319,5.7507987220447285,1.293929712460064,0.5031948881789137,0.0,676,False,False,False,True,6.651594441553547
Thomas Mangani,2017,France,30,35,3025.0,6.94,2,6,3.6,272,59,40,0,,,,6.94,0.059504132231404966,0.17851239669421487,0.10710743801652893,8.092561983471073,1.7553719008264461,1.1900826446280992,0.0,900,False,False,False,True,6.71
Thomas Mangani,2018,France,31,29,1598.0,6.71,3,0,3.9,125,27,23,0,6.94,,,6.825,0.16896120150187735,0.0,0.21964956195244054,7.0400500625782225,1.5206508135168961,1.295369211514393,0.0,961,False,False,False,True,6.99
Thomas Mangani,2019,France,32,24,1871.0,6.99,2,2,1.7,157,23,12,0,6.71,6.94,-0.23000000000000043,6.88,0.09620523784072688,0.09620523784072688,0.08177445216461784,7.552111170497061,1.1063602351683592,0.5772314270443614,0.0,1024,False,False,False,True,6.99
Thomas Mangani,2020,France,33,35,2691.0,6.99,3,3,3.3,265,37,38,0,6.99,6.71,0.28000000000000025,6.896666666666666,0.10033444816053512,0.10033444816053512,0.11036789297658861,8.862876254180602,1.2374581939799332,1.2709030100334449,0.0,1089,False,False,False,True,7.04
Thomas Mangani,2021,France,34,33,2193.0,7.04,7,2,5.7,165,30,36,0,6.99,6.99,0.0,7.006666666666667,0.28727770177838574,0.08207934336525308,0.23392612859097128,6.771545827633378,1.231190150478796,1.4774281805745555,0.0,1156,False,False,False,True,6.780000000000001
Thomas Monconduit,2017,France,26,34,2948.0,6.9,1,3,0.9,165,49,55,0,,,,6.9,0.030529172320217093,0.09158751696065129,0.027476255088195387,5.037313432835821,1.4959294436906379,1.6791044776119401,0.0,676,False,False,False,True,6.859999999999999
Thomas Monconduit,2018,France,27,33,2818.0,6.859999999999999,0,1,0.6,199,47,36,0,6.9,,,6.88,0.0,0.0319375443577005,0.0191625266146203,6.355571327182399,1.5010645848119235,1.1497515968772178,0.0,729,False,False,False,True,6.6
Thomas Monconduit,2019,France,28,19,1364.0,6.6,0,0,0.6,85,12,10,0,6.859999999999999,6.9,-0.040000000000000924,6.786666666666666,0.0,0.0,0.039589442815249266,5.608504398826979,0.7917888563049854,0.6598240469208212,0.0,784,False,False,False,True,6.63
Thomas Monconduit,2020,France,29,27,1153.0,6.63,2,0,1.2,89,15,13,0,6.6,6.859999999999999,-0.2599999999999998,6.696666666666666,0.15611448395490027,0.0,0.09366869037294016,6.947094535993061,1.170858629661752,1.0147441457068516,0.0,841,False,False,False,True,6.93
Thomas Müller,2017,Germany,27,29,2005.0,7.31,8,14,6.1,87,30,7,0,,,,7.31,0.3591022443890274,0.628428927680798,0.27381546134663337,3.9052369077306732,1.346633416458853,0.314214463840399,0.0,729,False,False,False,True,7.26
Thomas Müller,2018,Germany,28,32,2378.0,7.26,6,9,9.3,141,23,9,0,7.31,,,7.285,0.2270815811606392,0.3406223717409588,0.35197645079899076,5.336417157275021,0.8704793944491169,0.3406223717409588,0.0,784,False,False,False,True,7.48
Thomas Müller,2019,Germany,29,33,2255.0,7.48,8,21,8.7,164,27,12,0,7.26,7.31,-0.04999999999999982,7.3500000000000005,0.31929046563192903,0.8381374722838139,0.3472283813747228,6.545454545454545,1.0776053215077606,0.4789356984478936,0.0,841,False,False,False,True,7.400000000000001
Thomas Müller,2020,Germany,30,32,2674.0,7.400000000000001,11,19,8.2,151,22,21,0,7.48,7.26,0.22000000000000064,7.38,0.37023186237845923,0.6394913986537023,0.27599102468212416,5.082273747195213,0.7404637247569185,0.706806282722513,0.0,900,False,False,False,True,7.33
Thomas Müller,2021,Germany,31,32,2558.0,7.33,8,18,10.5,155,20,15,0,7.400000000000001,7.48,-0.07999999999999918,7.403333333333333,0.2814698983580923,0.6333072713057075,0.3694292415949961,5.453479280688038,0.7036747458952306,0.527756059421423,0.0,961,False,False,False,True,7.19
Thomas Müller,2022,Germany,32,27,1665.0,7.19,7,8,8.9,88,12,4,0,7.33,7.400000000000001,-0.07000000000000117,7.3066666666666675,0.3783783783783784,0.4324324324324324,0.4810810810810811,4.756756756756756,0.6486486486486487,0.2162162162162162,0.0,1024,False,True,False,False,7.22
Thomas Ouwejan,2020,Netherlands,23,15,413.0,6.62,0,2,0.2,15,1,5,0,,,,6.62,0.0,0.4358353510895884,0.043583535108958835,3.2687651331719128,0.2179176755447942,1.089588377723971,0.0,529,True,False,False,False,6.68
Thomas Partey,2017,Ghana,24,33,2377.0,7.129999999999999,3,0,1.6,134,64,53,0,,,,7.129999999999999,0.11358855700462768,0.0,0.06058056373580144,5.07362221287337,2.423222549432057,2.006731173748422,0.0,576,False,False,False,True,7.02
Thomas Partey,2018,Ghana,25,32,2070.0,7.02,3,4,1.5,147,42,49,0,7.129999999999999,,,7.074999999999999,0.13043478260869565,0.17391304347826086,0.06521739130434782,6.391304347826087,1.826086956521739,2.130434782608696,0.0,625,False,False,False,True,7.09
Thomas Partey,2019,Ghana,26,35,2549.0,7.09,3,0,1.6,181,41,48,0,7.02,7.129999999999999,-0.10999999999999943,7.079999999999999,0.10592389172224402,0.0,0.05649274225186348,6.390741467242055,1.4476265202040015,1.6947822675559043,0.0,676,False,False,False,True,6.96
Thomas Partey,2020,Ghana,27,27,867.0,6.96,0,2,1.4,147,25,25,0,7.09,7.02,0.07000000000000028,7.023333333333333,0.0,0.20761245674740486,0.14532871972318337,15.259515570934255,2.5951557093425603,2.5951557093425603,0.0,729,False,False,False,True,7.0
Thomas Partey,2021,Ghana,28,24,2028.0,7.0,2,1,2.8,119,29,23,0,6.96,7.09,-0.1299999999999999,7.016666666666667,0.08875739644970415,0.044378698224852076,0.1242603550295858,5.281065088757397,1.28698224852071,1.0207100591715976,0.0,784,False,False,False,True,7.11
Thomas Partey,2022,Ghana,29,33,2483.0,7.11,3,0,2.2,231,40,28,0,7.0,6.96,0.040000000000000036,7.023333333333333,0.10873942811115586,0.0,0.0797422472815143,8.372935964559002,1.4498590414820782,1.0149013290374547,0.0,841,False,False,False,True,7.019999999999999
Thomas Vermaelen,2017,Belgium,31,14,1018.0,6.92,0,1,0.3,43,9,18,0,,,,6.92,0.0,0.08840864440078584,0.026522593320235755,3.8015717092337917,0.7956777996070726,1.5913555992141453,0.0,961,True,False,False,False,6.6737181710181455
Thorgan Hazard,2017,Belgium,24,34,2939.0,7.11,10,5,14.0,124,32,28,0,,,,7.11,0.30622660768969034,0.15311330384484517,0.42871725076556655,3.7972099353521607,0.9799251446070092,0.8574345015311331,0.0,576,False,False,False,True,7.52
Thorgan Hazard,2018,Belgium,25,33,2873.0,7.52,10,11,9.8,130,33,27,0,7.11,,,7.3149999999999995,0.3132613992342499,0.34458753915767487,0.3069961712495649,4.072398190045249,1.0337626174730248,0.8458057779324748,0.0,625,False,True,False,False,7.140000000000001
Thorgan Hazard,2019,Belgium,26,33,2380.0,7.140000000000001,7,13,5.4,95,27,13,0,7.52,7.11,0.40999999999999925,7.256666666666667,0.2647058823529412,0.49159663865546216,0.20420168067226893,3.5924369747899156,1.0210084033613445,0.49159663865546216,0.0,676,False,True,False,False,6.81
Thorgan Hazard,2020,Belgium,27,16,654.0,6.81,1,3,0.8,31,2,10,0,7.140000000000001,7.52,-0.379999999999999,7.156666666666666,0.13761467889908258,0.41284403669724773,0.11009174311926606,4.26605504587156,0.27522935779816515,1.3761467889908257,0.0,729,False,False,False,True,6.800000000000001
Thorgan Hazard,2021,Belgium,28,23,1337.0,6.800000000000001,4,1,2.6,44,13,6,0,6.81,7.140000000000001,-0.33000000000000096,6.916666666666667,0.26925953627524307,0.06731488406881077,0.175018698578908,2.961854899027674,0.87509349289454,0.40388930441286464,0.0,784,False,True,False,False,6.68
Thorgan Hazard,2022,Belgium,29,14,464.0,6.68,0,0,1.3,28,6,5,0,6.800000000000001,6.81,-0.009999999999998899,6.763333333333333,0.0,0.0,0.2521551724137931,5.431034482758621,1.1637931034482758,0.9698275862068966,0.0,841,False,True,False,False,6.640405429642593
Théo Le Bris,2022,France,19,27,1452.0,6.639999999999999,2,2,1.1,47,19,18,0,,,,6.639999999999999,0.12396694214876033,0.12396694214876033,0.06818181818181819,2.9132231404958677,1.177685950413223,1.115702479338843,0.0,361,False,False,False,True,6.75
Tiago Tomás,2021,Portugal,19,14,1075.0,6.74,4,0,4.0,21,4,4,0,,,,6.74,0.33488372093023255,0.0,0.33488372093023255,1.7581395348837208,0.33488372093023255,0.33488372093023255,0.0,361,False,True,False,False,6.8
Tiago Tomás,2022,Portugal,20,27,1291.0,6.8,3,3,2.9,25,4,1,0,6.74,,,6.77,0.209140201394268,0.209140201394268,0.20216886134779238,1.7428350116189,0.278853601859024,0.069713400464756,0.0,400,False,True,False,False,6.65
Tiemoué Bakayoko,2017,France,22,29,2126.0,6.82,2,2,3.2,123,41,37,0,,,,6.82,0.08466603951081844,0.08466603951081844,0.1354656632173095,5.206961429915334,1.735653809971778,1.5663217309501412,0.0,484,False,False,False,True,6.89
Tiemoué Bakayoko,2018,France,23,31,2301.0,6.89,1,1,1.7,156,43,50,0,6.82,,,6.855,0.03911342894393742,0.03911342894393742,0.06649282920469361,6.101694915254237,1.681877444589309,1.9556714471968708,0.0,529,False,False,False,True,6.93
Tiemoué Bakayoko,2019,France,24,20,1719.0,6.93,1,2,2.1,112,24,29,0,6.89,6.82,0.0699999999999994,6.88,0.05235602094240838,0.10471204188481675,0.1099476439790576,5.863874345549738,1.256544502617801,1.5183246073298429,0.0,576,False,False,False,True,6.97
Tiemoué Bakayoko,2020,France,25,32,1964.0,6.97,2,1,1.1,99,41,36,0,6.93,6.89,0.040000000000000036,6.93,0.09164969450101833,0.045824847250509164,0.050407331975560084,4.536659877800408,1.8788187372708756,1.64969450101833,0.0,625,False,False,False,True,6.6
Tiemoué Bakayoko,2021,France,26,14,501.0,6.6,0,0,0.3,26,13,9,0,6.97,6.93,0.040000000000000036,6.833333333333333,0.0,0.0,0.05389221556886228,4.6706586826347305,2.3353293413173652,1.6167664670658681,0.0,676,False,False,False,True,6.634790142709419
Tiemoué Bakayoko,2022,France,27,3,41.0,6.634790142709419,0,0,0.0,2,5,0,0,6.6,6.97,-0.3700000000000001,6.734930047569805,0.0,0.0,0.0,4.390243902439025,10.97560975609756,0.0,0.0,729,False,False,False,True,6.769999999999999
Tim Kleindienst,2017,Germany,21,22,1138.0,6.84,2,3,4.4,31,15,6,0,,,,6.84,0.15817223198594024,0.23725834797891038,0.3479789103690686,2.4516695957820738,1.1862917398945518,0.47451669595782076,0.0,441,False,True,False,False,6.631470804325456
Tim Kleindienst,2018,Germany,22,4,200.0,6.631470804325456,0,0,0.7,5,3,0,0,6.84,,,6.735735402162728,0.0,0.0,0.31499999999999995,2.25,1.3499999999999999,0.0,0.0,484,False,True,False,False,7.05
Tim Krul,2019,Netherlands,31,36,3240.0,6.86,0,0,0.0,1,0,1,128,,,,6.86,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,3.5555555555555554,961,False,False,True,False,6.730000000000001
Tim Lemperle,2021,Germany,19,13,149.0,6.63,2,0,1.4,4,1,2,0,,,,6.63,1.2080536912751678,0.0,0.8456375838926173,2.4161073825503356,0.6040268456375839,1.2080536912751678,0.0,361,False,True,False,False,6.640605080822724
Tim Oermann,2022,Germany,18,4,194.0,6.638503537991564,0,0,0.0,0,1,1,0,,,,6.638503537991564,0.0,0.0,0.0,0.0,0.4639175257731959,0.4639175257731959,0.0,324,True,False,False,False,6.61
Tim Ream,2018,United States,30,26,2047.0,6.51,0,0,0.0,68,14,25,0,,,,6.51,0.0,0.0,0.0,2.9897410845139225,0.6155349291646312,1.0991695163654127,0.0,900,True,False,False,False,6.686313349056871
Tim Ream,2020,United States,32,7,630.0,6.686313349056871,0,0,0.0,31,5,6,0,6.51,,,6.598156674528435,0.0,0.0,0.0,4.428571428571429,0.7142857142857142,0.8571428571428572,0.0,1024,True,False,False,False,6.88
Tim Ream,2022,United States,34,33,2897.0,6.88,1,0,0.3,142,16,41,0,6.686313349056871,6.51,0.1763133490568709,6.6921044496856235,0.03106662064204349,0.0,0.009319986192613048,4.411460131170176,0.49706593027269586,1.2737314463237832,0.0,1156,True,False,False,False,6.8100000000000005
Tim Siersleben,2020,Germany,20,1,34.0,6.6354061939676345,0,0,0.1,1,2,0,0,,,,6.6354061939676345,0.0,0.0,0.2647058823529412,2.6470588235294117,5.294117647058823,0.0,0.0,400,True,False,False,False,6.66
Tim Skarke,2022,Germany,25,12,246.5,6.692292258961657,1,1,0.7,13,8,0,0,,,,6.692292258961657,0.36511156186612576,0.36511156186612576,0.255578093306288,4.746450304259635,2.920892494929006,0.0,0.0,625,True,False,False,False,6.98
Timo Baumgartl,2017,Germany,21,29,2610.0,7.13,0,0,0.5,79,71,34,0,,,,7.13,0.0,0.0,0.017241379310344827,2.7241379310344827,2.4482758620689653,1.1724137931034482,0.0,441,True,False,False,False,6.94
Timo Baumgartl,2018,Germany,22,18,1620.0,6.94,1,0,0.3,43,23,26,0,7.13,,,7.035,0.05555555555555555,0.0,0.016666666666666666,2.388888888888889,1.277777777777778,1.4444444444444446,0.0,484,True,False,False,False,6.92
Timo Baumgartl,2021,Germany,25,25,2166.0,6.92,1,2,1.5,103,28,37,0,6.94,7.13,-0.1899999999999995,6.996666666666667,0.04155124653739612,0.08310249307479224,0.062326869806094184,4.2797783933518,1.1634349030470914,1.5373961218836565,0.0,625,True,False,False,False,6.694005185571474
Timo Becker,2019,Germany,22,10,336.0,6.649867954875498,0,0,0.2,14,9,3,0,,,,6.649867954875498,0.0,0.0,0.053571428571428575,3.75,2.4107142857142856,0.8035714285714285,0.0,484,True,False,False,False,6.5
Timo Horn,2017,Germany,24,34,3060.0,6.8,0,0,0.0,0,2,0,0,,,,6.8,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,576,False,False,True,False,6.589999999999999
Timo Horn,2019,Germany,26,34,3060.0,6.589999999999999,0,0,0.0,1,0,2,87,6.8,,,6.694999999999999,0.0,0.0,0.0,0.029411764705882353,0.0,0.058823529411764705,2.5588235294117645,676,False,False,True,False,6.68
Timo Horn,2020,Germany,27,34,3009.0,6.68,0,0,0.0,2,0,0,95,6.589999999999999,6.8,-0.21000000000000085,6.69,0.0,0.0,0.0,0.05982053838484546,0.0,0.0,2.8414755732801598,729,False,False,True,False,6.75
Timo Hübers,2017,Germany,21,5,450.0,6.681307995272489,0,1,0.3,13,10,9,0,,,,6.681307995272489,0.0,0.2,0.06,2.6,2.0,1.8,0.0,441,True,False,False,False,7.15
Timo Hübers,2021,Germany,25,20,1740.0,7.15,1,0,1.3,77,27,52,0,6.681307995272489,,,6.9156539976362446,0.05172413793103448,0.0,0.06724137931034484,3.9827586206896552,1.396551724137931,2.689655172413793,0.0,625,True,False,False,False,6.909999999999999
Timo Hübers,2022,Germany,26,29,2559.0,6.909999999999999,3,0,1.8,84,28,58,0,7.15,6.681307995272489,0.4686920047275116,6.913769331757496,0.10550996483001171,0.0,0.06330597889800703,2.9542790152403287,0.984759671746776,2.0398593200468933,0.0,676,True,False,False,False,7.03
Timo Werner,2017,Germany,21,32,2494.0,6.980000000000001,13,7,13.2,43,11,7,0,,,,6.980000000000001,0.46912590216519645,0.2526062550120289,0.4763432237369687,1.5517241379310345,0.39695268644747395,0.2526062550120289,0.0,441,False,True,False,False,7.199999999999999
Timo Werner,2018,Germany,22,30,2509.0,7.199999999999999,16,7,17.5,59,12,3,0,6.980000000000001,,,7.09,0.5739338381825428,0.2510960542048625,0.6277401355121562,2.116381028298127,0.4304503786369071,0.10761259465922678,0.0,484,False,True,False,False,7.54
Timo Werner,2019,Germany,23,34,2795.0,7.54,28,8,21.2,102,9,5,0,7.199999999999999,6.980000000000001,0.21999999999999797,7.239999999999999,0.9016100178890877,0.257602862254025,0.6826475849731664,3.284436493738819,0.2898032200357782,0.16100178890876565,0.0,529,False,True,False,False,6.76
Timo Werner,2020,Germany,24,35,2602.0,6.76,6,8,11.4,69,9,8,0,7.54,7.199999999999999,0.34000000000000075,7.166666666666667,0.207532667179093,0.2767102229054573,0.3943120676402767,2.3866256725595694,0.3112990007686395,0.2767102229054573,0.0,576,False,True,False,False,6.670000000000001
Timo Werner,2021,Germany,25,21,1283.0,6.670000000000001,4,1,6.8,18,4,2,0,6.76,7.54,-0.7800000000000002,6.990000000000001,0.2805923616523772,0.0701480904130943,0.4770070148090413,1.2626656274356975,0.2805923616523772,0.1402961808261886,0.0,625,False,True,False,False,6.88
Timo Werner,2022,Germany,26,27,1937.0,6.88,9,3,9.1,51,5,7,0,6.670000000000001,6.76,-0.08999999999999897,6.7700000000000005,0.41817243159525036,0.13939081053175012,0.42281879194630867,2.369643779039752,0.23231801755291687,0.3252452245740836,0.0,676,False,True,False,False,7.049999999999999
Timothy Castagne,2017,Belgium,21,20,1500.0,6.94,0,1,1.1,58,37,26,0,,,,6.94,0.0,0.06,0.066,3.48,2.22,1.5599999999999998,0.0,441,True,False,False,False,6.88
Timothy Castagne,2018,Belgium,22,28,2006.0,6.88,4,3,2.8,82,39,28,0,6.94,,,6.91,0.17946161515453637,0.1345962113659023,0.12562313060817545,3.6789631106679956,1.74975074775673,1.2562313060817547,0.0,484,True,False,False,False,6.87
Timothy Castagne,2019,Belgium,23,27,1769.0,6.87,1,2,2.0,68,20,17,0,6.88,6.94,-0.0600000000000005,6.896666666666667,0.05087620124364047,0.10175240248728094,0.10175240248728094,3.459581684567552,1.0175240248728095,0.864895421141888,0.0,529,True,False,False,False,6.86
Timothy Castagne,2020,Belgium,24,27,2345.0,6.86,2,3,1.1,91,32,29,0,6.87,6.88,-0.009999999999999787,6.87,0.07675906183368869,0.11513859275053306,0.04221748400852879,3.4925373134328357,1.228144989339019,1.1130063965884862,0.0,576,True,False,False,False,6.84
Timothy Castagne,2021,Belgium,25,27,2127.0,6.84,1,0,0.7,72,31,29,0,6.86,6.87,-0.009999999999999787,6.8566666666666665,0.04231311706629055,0.0,0.02961918194640338,3.0465444287729198,1.311706629055007,1.2270803949224258,0.0,625,True,False,False,False,6.760000000000001
Timothy Castagne,2022,Belgium,26,37,3254.0,6.760000000000001,2,3,2.2,106,44,43,0,6.84,6.86,-0.020000000000000462,6.82,0.05531653349723417,0.08297480024585126,0.0608481868469576,2.9317762753534113,1.2169637369391517,1.1893054701905348,0.0,676,True,False,False,False,6.870000000000001
Timothée Kolodziejczak,2018,France,26,36,3184.0,6.809999999999999,3,3,2.5,148,22,53,0,,,,6.809999999999999,0.08479899497487436,0.08479899497487436,0.07066582914572865,4.183417085427136,0.6218592964824121,1.4981155778894473,0.0,676,True,False,False,False,6.519999999999999
Timothée Kolodziejczak,2019,France,27,15,1305.0,6.519999999999999,0,0,0.2,50,10,30,0,6.809999999999999,,,6.664999999999999,0.0,0.0,0.013793103448275864,3.4482758620689653,0.689655172413793,2.0689655172413794,0.0,729,True,False,False,False,6.7
Timothée Kolodziejczak,2020,France,28,24,2036.0,6.7,0,0,0.8,89,15,36,0,6.519999999999999,6.809999999999999,-0.29000000000000004,6.676666666666666,0.0,0.0,0.03536345776031435,3.934184675834971,0.6630648330058939,1.5913555992141453,0.0,784,True,False,False,False,6.72
Timothée Kolodziejczak,2021,France,29,30,2565.0,6.72,2,3,1.4,102,24,60,0,6.7,6.519999999999999,0.1800000000000015,6.646666666666666,0.07017543859649122,0.10526315789473685,0.04912280701754386,3.578947368421053,0.8421052631578948,2.1052631578947367,0.0,841,True,False,False,False,6.639626595378199
Tino Kadewere,2020,Zimbabwe,24,33,2009.0,6.98,10,3,9.9,39,22,21,0,,,,6.98,0.4479840716774514,0.13439522150323543,0.4435042309606769,1.7471378795420607,0.9855649576903933,0.9407665505226481,0.0,576,False,True,False,False,6.61
Tino Kadewere,2021,Zimbabwe,25,15,506.0,6.61,1,0,2.5,14,5,4,0,6.98,,,6.795,0.17786561264822134,0.0,0.44466403162055335,2.4901185770750986,0.8893280632411067,0.7114624505928854,0.0,625,False,True,False,False,6.69
Tino Kadewere,2022,Zimbabwe,26,15,542.0,6.69,1,0,1.6,4,3,2,0,6.61,6.98,-0.3700000000000001,6.760000000000001,0.16605166051660517,0.0,0.2656826568265683,0.6642066420664207,0.49815498154981547,0.33210332103321033,0.0,676,False,True,False,False,6.650000000000001
Tito,2017,Spain,32,9,610.0,6.684381622101425,0,0,0.0,21,5,12,0,,,,6.684381622101425,0.0,0.0,0.0,3.098360655737705,0.7377049180327869,1.7704918032786887,0.0,1024,True,False,False,False,6.4
Toby Alderweireld,2017,Belgium,28,14,1178.0,6.94,0,0,0.4,109,13,4,0,,,,6.94,0.0,0.0,0.030560271646859084,8.3276740237691,0.9932088285229203,0.30560271646859083,0.0,784,True,False,False,False,7.1000000000000005
Toby Alderweireld,2018,Belgium,29,34,2922.0,7.1000000000000005,0,0,1.1,161,23,24,0,6.94,,,7.0200000000000005,0.0,0.0,0.033880903490759756,4.958932238193018,0.7084188911704311,0.7392197125256674,0.0,841,True,False,False,False,6.970000000000001
Toby Alderweireld,2019,Belgium,30,33,2957.0,6.970000000000001,2,2,0.7,96,29,31,0,7.1000000000000005,6.94,0.16000000000000014,7.003333333333334,0.0608725059181603,0.0608725059181603,0.021305377071356102,2.921880284071694,0.8826513358133243,0.9435238417314846,0.0,900,True,False,False,False,7.03
Todd Cantwell,2019,England,21,37,2489.0,6.650000000000001,6,2,5.4,99,31,18,0,,,,6.650000000000001,0.21695460024106067,0.07231820008035356,0.19525914021695462,3.5797509039775006,1.12093210124548,0.650863800723182,0.0,441,False,True,False,False,6.641275649653353
Tolgay Arslan,2020,Germany,29,30,1818.0,6.82,3,0,0.9,80,32,22,0,,,,6.82,0.1485148514851485,0.0,0.04455445544554455,3.960396039603961,1.584158415841584,1.089108910891089,0.0,841,False,False,False,True,6.72
Tolgay Arslan,2021,Germany,30,30,1658.0,6.72,1,0,1.2,86,20,13,0,6.82,,,6.77,0.054282267792521106,0.0,0.06513872135102533,4.668275030156815,1.0856453558504222,0.7056694813027744,0.0,900,False,False,False,True,6.64
Tom Bischof,2022,Germany,17,11,315.0,6.636501434696895,0,0,1.0,16,10,1,0,,,,6.636501434696895,0.0,0.0,0.2857142857142857,4.571428571428571,2.8571428571428568,0.2857142857142857,0.0,289,False,False,False,True,6.700000000000001
Tom Cairney,2018,Scotland,27,31,2194.0,6.87,1,1,1.1,169,21,10,0,,,,6.87,0.04102096627164995,0.04102096627164995,0.04512306289881496,6.9325432999088425,0.861440291704649,0.4102096627164995,0.0,729,False,False,False,True,6.781540228679367
Tom Cairney,2020,Scotland,29,10,759.0,6.781540228679367,1,1,0.5,72,3,0,0,6.87,,,6.825770114339683,0.11857707509881424,0.11857707509881424,0.05928853754940712,8.537549407114623,0.3557312252964427,0.0,0.0,841,False,False,False,True,6.78
Tom Cairney,2022,Scotland,31,33,988.0,6.78,2,0,1.5,92,6,5,0,6.781540228679367,6.87,-0.08845977132063343,6.810513409559789,0.18218623481781376,0.0,0.13663967611336034,8.380566801619434,0.5465587044534413,0.45546558704453444,0.0,961,False,False,False,True,6.969999999999999
Tom Cleverley,2017,England,27,23,1902.0,6.83,1,2,1.9,136,26,25,0,,,,6.83,0.0473186119873817,0.0946372239747634,0.08990536277602523,6.435331230283912,1.2302839116719242,1.1829652996845426,0.0,729,False,False,False,True,6.56
Tom Cleverley,2018,England,28,13,478.0,6.56,1,0,0.2,17,9,5,0,6.83,,,6.695,0.18828451882845187,0.0,0.03765690376569038,3.200836820083682,1.694560669456067,0.9414225941422594,0.0,784,False,False,False,True,6.68
Tom Cleverley,2019,England,29,18,971.0,6.68,1,0,2.1,49,15,10,0,6.56,6.83,-0.27000000000000046,6.69,0.09268795056642636,0.0,0.1946446961894954,4.541709577754892,1.3903192584963955,0.9268795056642637,0.0,841,False,False,False,True,6.650000000000001
Tom Heaton,2017,England,31,4,305.0,6.637664151011675,0,0,0.0,0,0,0,0,,,,6.637664151011675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,False,False,True,False,6.75
Tom Heaton,2018,England,32,19,1710.0,6.75,0,0,0.0,0,0,0,59,6.637664151011675,,,6.693832075505838,0.0,0.0,0.0,0.0,0.0,0.0,3.1052631578947367,1024,False,False,True,False,6.78
Tom Krauß,2022,Germany,21,32,2514.0,6.800000000000001,2,0,2.2,86,68,36,0,,,,6.800000000000001,0.07159904534606205,0.0,0.07875894988066827,3.0787589498806684,2.4343675417661097,1.288782816229117,0.0,441,False,False,False,True,6.7
Tom Lacoux,2020,France,18,13,523.0,6.59,0,0,0.1,7,14,12,0,,,,6.59,0.0,0.0,0.017208413001912046,1.2045889101338434,2.409177820267687,2.0650095602294454,0.0,324,False,False,False,True,6.45
Toma Bašić,2018,Croatia,21,23,1333.0,6.76,2,0,1.2,64,16,9,0,,,,6.76,0.1350337584396099,0.0,0.08102025506376594,4.321080270067517,1.0802700675168793,0.6076519129782445,0.0,441,False,False,False,True,7.06
Toma Bašić,2019,Croatia,22,15,991.0,7.06,1,3,0.8,77,22,9,0,6.76,,,6.91,0.09081735620585267,0.272452068617558,0.07265388496468214,6.992936427850656,1.997981836528759,0.8173562058526741,0.0,484,False,False,False,True,6.779999999999999
