Player Name,Rating,Successful Dribbles,Successful Dribbles (%),Big Chances Missed,Big Chances Created,Possession Lost,Team Name,League,Season
Allan Nyom,6.77,9,42.86,0,3,210,Leganés,La Liga,2018-2019
Gabriel Mercado,6.77,1,50.0,2,1,152,Sevilla,La Liga,2018-2019
Sandro Ramírez,6.77,12,37.5,2,0,182,Real Sociedad,La Liga,2018-2019
Enes Ünal,6.77,18,47.37,7,2,291,Real Valladolid,La Liga,2018-2019
Javi López,6.77,19,73.08,1,0,312,Espanyol,La Liga,2018-2019
Andrés Guardado,6.76,24,68.57,2,8,303,Real Betis,La Liga,2018-2019
Pione Sisto,6.76,26,63.41,0,2,136,Celta Vigo,La Liga,2018-2019
Kévin Gameiro,6.76,12,46.15,9,6,188,Valencia,La Liga,2018-2019
Luis Advíncula,6.76,39,73.58,0,6,339,Rayo Vallecano,La Liga,2018-2019
Markel Susaeta,6.76,16,44.44,0,5,241,Athletic Club,La Liga,2018-2019
Samuel Chukwueze,6.76,52,54.74,8,2,287,Villarreal,La Liga,2018-2019
Carles Aleñá,6.76,12,66.67,0,1,84,Barcelona,La Liga,2018-2019
Paulo Oliveira,6.76,1,50.0,0,0,332,Eibar,La Liga,2018-2019
Loren Morón,6.76,15,34.09,8,3,232,Real Betis,La Liga,2018-2019
Franco Vázquez,6.76,44,58.67,5,8,405,Sevilla,La Liga,2018-2019
Theo Hernández,6.75,42,50.6,1,2,341,Real Sociedad,La Liga,2018-2019
Portu,6.75,32,45.71,12,8,398,Girona FC,La Liga,2018-2019
Chema,6.75,2,100.0,1,2,101,Levante UD,La Liga,2018-2019
Dani García,6.75,3,75.0,0,0,269,Athletic Club,La Liga,2018-2019
Wu Lei,6.75,9,50.0,7,2,109,Espanyol,La Liga,2018-2019
Sergio Álvarez,6.75,1,50.0,0,0,114,Eibar,La Liga,2018-2019
Tomáš Vaclík,6.75,1,100.0,0,0,397,Sevilla,La Liga,2018-2019
Kike García,6.75,6,42.86,5,2,227,Eibar,La Liga,2018-2019
Cristiano Piccini,6.75,30,53.57,0,0,303,Valencia,La Liga,2018-2019
Iván Cuéllar,6.75,0,0.0,0,0,482,Leganés,La Liga,2018-2019
Roque Mesa,6.75,23,69.7,0,3,224,Sevilla,La Liga,2018-2019
Róber Pier,6.75,10,100.0,1,1,233,Levante UD,La Liga,2018-2019
Francis Guerrero,6.75,15,48.39,0,2,282,Real Betis,La Liga,2018-2019
Carlos Soler,6.75,24,43.64,5,8,361,Valencia,La Liga,2018-2019
Nemanja Maksimović,6.74,10,50.0,2,0,261,Getafe,La Liga,2018-2019
Carlos Bacca,6.74,12,63.16,4,2,157,Villarreal,La Liga,2018-2019
Juanmi,6.74,16,84.21,12,3,154,Real Sociedad,La Liga,2018-2019
Facundo Roncaglia,6.74,3,75.0,0,0,178,Valencia,La Liga,2018-2019
Xabier Etxeita,6.74,1,50.0,2,1,242,Huesca,La Liga,2018-2019
Alfonso Pedraza,6.74,32,53.33,4,6,376,Villarreal,La Liga,2018-2019
Pablo Piatti,6.74,12,52.17,1,3,162,Espanyol,La Liga,2018-2019
Ibrahim Amadou,6.74,5,83.33,0,0,75,Sevilla,La Liga,2018-2019
Mario Gaspar,6.74,11,40.74,2,3,349,Villarreal,La Liga,2018-2019
David Zurutuza,6.73,5,45.45,1,1,181,Real Sociedad,La Liga,2018-2019
Joaquín Fernández,6.73,0,0.0,0,0,70,Real Valladolid,La Liga,2018-2019
Recio,6.73,10,66.67,0,0,135,Leganés,La Liga,2018-2019
Manu Trigueros,6.73,6,75.0,1,5,197,Villarreal,La Liga,2018-2019
Marc Cucurella,6.73,17,42.5,2,5,355,Eibar,La Liga,2018-2019
Toni Villa,6.72,54,62.79,2,4,304,Real Valladolid,La Liga,2018-2019
Giannelli Imbula,6.72,57,80.28,0,0,174,Rayo Vallecano,La Liga,2018-2019
Bruno González,6.72,3,100.0,1,0,159,Getafe,La Liga,2018-2019
Sergio Postigo,6.72,0,0.0,2,1,123,Levante UD,La Liga,2018-2019
Alejandro Gálvez,6.72,1,50.0,1,1,145,Rayo Vallecano,La Liga,2018-2019
Borja Mayoral,6.71,23,54.76,7,4,191,Levante UD,La Liga,2018-2019
Daniele Verde,6.71,9,42.86,0,2,154,Real Valladolid,La Liga,2018-2019
Jon Bautista,6.71,5,62.5,2,1,91,Real Sociedad,La Liga,2018-2019
Gonzalo Escalante,6.71,23,76.67,2,1,225,Eibar,La Liga,2018-2019
Takashi Inui,6.71,22,64.71,3,2,169,Deportivo Alavés,La Liga,2018-2019
Óscar Trejo,6.71,34,53.97,4,6,357,Rayo Vallecano,La Liga,2018-2019
Mubarak Wakaso,6.71,19,67.86,1,0,227,Deportivo Alavés,La Liga,2018-2019
Mauro Arambarri,6.7,34,68.0,2,2,335,Getafe,La Liga,2018-2019
Emmanuel Boateng,6.7,4,57.14,0,0,70,Levante UD,La Liga,2018-2019
Rubén Blanco,6.7,0,0.0,0,0,285,Celta Vigo,La Liga,2018-2019
Javi Moyano,6.7,8,88.89,0,0,288,Real Valladolid,La Liga,2018-2019
Pedro Porro,6.69,30,51.72,2,4,517,Girona FC,La Liga,2018-2019
Stole Dimitrievski,6.69,0,0.0,0,0,229,Rayo Vallecano,La Liga,2018-2019
Bebé,6.69,35,56.45,1,4,333,Rayo Vallecano,La Liga,2018-2019
Stanislav Lobotka,6.69,31,72.09,1,0,222,Celta Vigo,La Liga,2018-2019
Juanpi Añor,6.69,8,42.11,0,1,116,Huesca,La Liga,2018-2019
Manu García,6.69,13,68.42,1,0,316,Deportivo Alavés,La Liga,2018-2019
Coke,6.69,12,40.0,1,2,295,Levante UD,La Liga,2018-2019
Santi Comesaña,6.68,26,70.27,0,0,229,Rayo Vallecano,La Liga,2018-2019
Álex Moreno,6.68,57,53.77,0,3,548,Rayo Vallecano,La Liga,2018-2019
Enis Bardhi,6.68,43,59.72,2,7,484,Levante UD,La Liga,2018-2019
Hernán Pérez,6.68,20,50.0,0,2,167,Espanyol,La Liga,2018-2019
Marko Dmitrović,6.68,0,0.0,0,0,394,Eibar,La Liga,2018-2019
Óscar de Marcos,6.67,10,38.46,1,8,393,Athletic Club,La Liga,2018-2019
Ángel Correa,6.67,63,62.38,2,8,379,Atlético Madrid,La Liga,2018-2019
Damián Musto,6.67,1,50.0,0,0,191,Huesca,La Liga,2018-2019
Nabil El Zhar,6.67,26,59.09,1,0,153,Leganés,La Liga,2018-2019
Borja Bastón,6.67,5,55.56,8,3,186,Deportivo Alavés,La Liga,2018-2019
Antonio Sanabria,6.67,4,80.0,1,0,75,Real Betis,La Liga,2018-2019
Martín Aguirregabiria,6.67,26,66.67,0,0,359,Deportivo Alavés,La Liga,2018-2019
Alberto Garcia,6.66,0,0.0,0,0,168,Rayo Vallecano,La Liga,2018-2019
Fabián Orellana,6.66,81,47.37,4,7,638,Eibar,La Liga,2018-2019
John Guidetti,6.66,1,25.0,1,2,79,Deportivo Alavés,La Liga,2018-2019
Carlos Akapo,6.66,8,57.14,0,0,130,Huesca,La Liga,2018-2019
Jozabed Sánchez,6.66,5,62.5,0,1,140,Celta Vigo,La Liga,2018-2019
Sebastián Cristóforo,6.66,3,30.0,0,0,56,Getafe,La Liga,2018-2019
Luca Sangalli,6.65,16,69.57,2,3,160,Real Sociedad,La Liga,2018-2019
Álvaro García,6.65,10,45.45,3,4,272,Rayo Vallecano,La Liga,2018-2019
Pablo De Blasis,6.65,8,44.44,0,4,312,Eibar,La Liga,2018-2019
Vitolo,6.65,27,60.0,1,1,133,Atlético Madrid,La Liga,2018-2019
Jason,6.65,29,37.18,5,8,413,Levante UD,La Liga,2018-2019
Rubén Sobrino,6.65,18,54.55,4,2,167,Valencia,La Liga,2018-2019
Iago Herrerín,6.65,0,0.0,0,1,433,Athletic Club,La Liga,2018-2019
Marc Cardona,6.64,6,26.09,2,1,109,Eibar,La Liga,2018-2019
Douglas Luiz,6.64,23,92.0,1,1,170,Girona FC,La Liga,2018-2019
Mikel Vesga,6.64,19,59.38,1,1,270,Leganés,La Liga,2018-2019
Toño,6.64,34,52.31,2,1,303,Levante UD,La Liga,2018-2019
Gerard Gumbau,6.64,5,100.0,2,0,143,Leganés,La Liga,2018-2019
Nikola Kalinić,6.63,0,0.0,1,0,76,Atlético Madrid,La Liga,2018-2019
Fran Beltrán,6.63,12,80.0,0,2,128,Celta Vigo,La Liga,2018-2019
Jesé Rodríguez,6.63,12,54.55,7,1,92,Real Betis,La Liga,2018-2019
Jonas Ramalho,6.63,4,36.36,0,0,180,Girona FC,La Liga,2018-2019
Burgui,6.63,6,46.15,2,0,71,Deportivo Alavés,La Liga,2018-2019
Pere Pons,6.62,27,50.94,2,4,385,Girona FC,La Liga,2018-2019
Anuar,6.62,4,66.67,4,0,130,Real Valladolid,La Liga,2018-2019
